timestamp,status,duration,avg10,url,httpstatuscode,httpbytes
08.01.2018 00:34:15,OK,107,107,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:16,OK,60,102,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:17,OK,60,98,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:18,OK,68,95,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:19,OK,109,96,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:20,OK,98,96,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:21,OK,61,92,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:23,OK,83,91,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:24,OK,114,93,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:25,OK,63,90,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:26,OK,98,91,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:27,OK,79,90,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:28,OK,99,91,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:29,OK,84,90,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:30,OK,84,89,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:31,OK,79,88,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:32,OK,109,90,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:33,OK,108,92,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:35,OK,79,91,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:36,OK,97,92,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:37,OK,769,160,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:39,OK,132,157,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:40,OK,60,147,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:41,OK,149,147,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:42,OK,100,142,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:43,OK,107,138,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:44,OK,97,134,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:45,OK,79,128,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:46,OK,60,121,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:47,OK,78,117,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:48,OK,58,111,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:50,OK,109,111,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:51,OK,108,111,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:52,OK,58,106,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:53,OK,83,104,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:54,OK,108,104,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:55,OK,99,104,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:56,OK,96,103,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:57,OK,108,104,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:58,OK,61,100,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:34:59,OK,116,102,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:01,OK,81,100,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:02,OK,106,101,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:03,OK,65,97,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:04,OK,82,96,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:05,OK,100,96,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:06,OK,59,92,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:07,OK,60,89,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:08,OK,62,86,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:09,OK,78,85,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:10,OK,78,84,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:11,OK,114,87,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:12,OK,60,84,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:13,OK,59,82,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:15,OK,60,80,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:16,OK,59,78,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:17,OK,79,78,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:18,OK,97,80,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:19,OK,108,83,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:20,SLOWAVG,4285,503,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:25,OK,98,462,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:26,OK,102,426,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:28,OK,60,389,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:29,OK,111,361,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:30,OK,108,336,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:31,OK,74,310,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:32,OK,77,287,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:33,OK,106,269,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:34,OK,118,254,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:35,OK,62,235,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:36,OK,60,218,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:37,OK,58,202,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:38,OK,99,192,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:40,OK,62,179,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:41,OK,62,167,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:42,OK,80,158,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:43,OK,99,152,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:44,OK,109,148,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:45,OK,157,149,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:46,OK,107,145,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:47,OK,119,142,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:48,OK,100,138,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:49,OK,110,135,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:51,OK,96,131,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:52,OK,62,124,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:53,OK,60,118,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:54,OK,109,117,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:55,OK,109,116,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:56,OK,58,110,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:57,OK,60,105,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:58,OK,68,101,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:35:59,OK,154,106,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:36:00,OK,154,111,https://outlook.office365.com/owa/favicon.ico,200,7886
08.01.2018 00:36:02,OK,79,108,https://outlook.office365.com/owa/favicon.ico,200,7886
