timestamp,status,duration,avg10,url,httpstatuscode,httpbytes
11.01.2018 09:51:38,OK,246,246,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:39,OK,200,241,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:41,OK,200,237,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:42,OK,453,259,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:43,OK,331,266,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:45,FAIL,-1,0,https://outlook.office365.com/owa/favicon.ico,Error,0
11.01.2018 09:51:48,OK,569,296,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:49,OK,247,291,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:50,OK,353,297,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:52,OK,215,289,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:53,OK,238,284,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:54,OK,347,290,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:56,OK,284,289,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:57,OK,222,282,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:51:58,OK,247,278,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:00,OK,253,276,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:01,OK,232,272,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:02,OK,236,268,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:03,OK,284,270,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:05,OK,253,268,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:06,OK,247,266,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:07,OK,222,262,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:08,OK,262,262,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:10,OK,317,268,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:11,OK,316,273,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:12,OK,237,269,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:14,OK,247,267,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:15,OK,337,274,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:16,OK,300,277,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:17,OK,316,281,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:19,SLOWABS,1437,397,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:21,OK,247,382,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:22,OK,253,369,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:24,OK,247,357,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:25,OK,253,347,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:26,OK,300,342,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:28,OK,269,335,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:29,OK,347,336,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:30,OK,216,324,https://outlook.office365.com/owa/favicon.ico,200,7886
11.01.2018 09:52:31,OK,184,310,https://outlook.office365.com/owa/favicon.ico,200,7886
