timestamp,status,duration,avg10,url,httpstatuscode,httpbytes
28.03.2018 15:39:34,OK,70,70,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:35,OK,125,76,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:36,OK,63,75,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:37,OK,47,72,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:38,OK,62,71,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:39,OK,78,72,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:40,OK,62,71,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:41,OK,97,74,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:42,OK,99,76,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:44,OK,68,75,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:45,OK,126,80,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:46,OK,78,80,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:47,OK,94,81,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:48,OK,560,129,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:49,OK,241,140,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:51,OK,94,135,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:52,OK,78,129,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:53,OK,89,125,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:54,OK,53,118,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:55,OK,69,113,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:56,OK,268,128,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:57,OK,78,123,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:39:58,OK,63,117,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:00,OK,147,120,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:01,OK,49,113,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:02,OK,81,110,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:03,OK,109,110,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:04,OK,78,107,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:05,OK,78,104,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:06,OK,62,100,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:07,OK,78,98,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:08,OK,137,102,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:09,OK,85,100,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:10,OK,128,103,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:12,OK,78,100,https://outlook.office365.com/owa/favicon.ico,200,7886
28.03.2018 15:40:13,OK,78,98,https://outlook.office365.com/owa/favicon.ico,200,7886
