timestamp,status,duration,avg10,url,httpstatuscode,httpbytes
07.03.2018 00:01:23,OK,130,130,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:25,OK,154,132,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:26,OK,50,124,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:27,OK,142,126,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:28,OK,759,189,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:30,OK,236,194,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:31,OK,145,189,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:32,OK,180,188,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:33,OK,109,180,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:34,SLOWAVG,2455,408,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:38,OK,79,375,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:39,OK,208,358,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:40,OK,81,330,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:41,OK,336,331,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:43,OK,108,309,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:44,OK,120,290,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:45,OK,164,277,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:46,OK,81,257,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:47,OK,113,243,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:48,OK,84,227,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:49,OK,156,220,https://outlook.office365.com/owa/favicon.ico,200,7886
07.03.2018 00:01:50,OK,71,205,https://outlook.office365.com/owa/favicon.ico,200,7886
