timestamp,status,duration,avg10,url,httpstatuscode,httpbytes
05.03.2018 20:45:44,OK,104,104,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:45,OK,401,134,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:47,OK,104,131,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:48,OK,85,126,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:49,OK,155,129,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:50,OK,106,127,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:51,OK,79,122,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:52,OK,78,118,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:53,OK,152,121,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:55,OK,108,120,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:56,OK,75,116,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:57,OK,56,110,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:58,OK,530,152,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:45:59,OK,134,150,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:00,OK,78,143,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:02,OK,470,176,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:03,OK,529,211,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:05,OK,107,201,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:06,OK,106,192,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:07,OK,104,183,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:08,OK,71,172,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:09,OK,77,162,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:10,OK,494,195,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:12,OK,194,195,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:13,OK,306,206,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:14,OK,85,194,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:15,OK,727,247,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:17,OK,301,252,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:18,OK,194,246,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:19,OK,79,229,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:20,OK,82,214,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:22,OK,97,202,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:23,OK,132,195,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:24,OK,106,186,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:25,OK,114,179,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:26,OK,107,172,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:27,OK,80,163,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:28,OK,74,154,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:29,OK,106,149,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:30,OK,78,142,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:31,OK,89,137,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:33,SLOWABS,1111,234,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:35,OK,69,218,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:36,OK,76,204,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:37,OK,114,195,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:38,OK,72,183,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:39,OK,84,173,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:40,OK,73,163,https://outlook.office365.com/owa/favicon.ico,200,7886
05.03.2018 20:46:41,OK,157,162,https://outlook.office365.com/owa/favicon.ico,200,7886
