"CallStartTime","PacketLossRate","RoundTripLatencyInMs","PacketsSent","PacketsReceived","AverageJitterInMs","PacketReorderRatio"
"07.05.2018 14:43:27","0","28,5","283","283","9,274617","0"
"07.05.2018 14:43:53","0","29,5","851","851","9,428022","0"
"07.05.2018 14:44:19","0","24,5","851","851","10,49251","0"
"07.05.2018 14:44:45","0","29,5","283","283","5,630998","0"
"07.05.2018 14:45:11","0","24,5","283","283","9,494356","0"
"07.05.2018 14:45:37","0","36","283","283","8,208185","0"
"07.05.2018 14:46:03","0","28,5","851","851","4,678603","0"
"07.05.2018 14:46:29","0","29","283","283","8,617281","0"
"07.05.2018 14:46:56","0","23,5","851","851","9,792662","0"
"07.05.2018 14:47:22","0","24,5","283","283","10,17445","0"
"07.05.2018 14:47:48","0","25","283","283","7,86374","0"
"07.05.2018 14:48:22","0","30,5","851","851","6,374903","0"
"07.05.2018 14:48:48","0","23,5","284","284","15,77546","0"
"07.05.2018 14:49:14","0","28,5","283","283","5,944181","0"
"07.05.2018 14:49:40","0","28,5","851","851","7,001768","0"
"07.05.2018 14:50:06","0","31","851","851","5,844898","0"
"07.05.2018 14:50:32","0","25","852","852","9,714507","0"
"07.05.2018 14:50:59","0","29","850","850","9,385742","0"
"07.05.2018 14:51:25","0","29","851","851","9,730141","0"
"07.05.2018 14:51:51","0","25","851","851","4,459148","0"
"07.05.2018 14:52:17","0","29,5","851","851","7,631251","0"
"07.05.2018 14:52:43","0","24","283","283","8,049786","0"
"07.05.2018 14:53:09","0","31","283","283","6,45912","0"
"07.05.2018 14:53:35","0","23,5","851","851","5,28191","0"
"07.05.2018 14:54:01","0","28,5","283","283","6,103365","0"
"07.05.2018 14:54:27","0","29,5","851","851","4,701943","0"
"07.05.2018 14:54:53","0","28,5","851","851","4,613899","0"
"07.05.2018 14:55:20","0","32,5","283","283","9,607599","0"
"07.05.2018 14:55:46","0","29,5","283","283","7,980434","0"
"07.05.2018 14:56:12","0","30","851","851","5,376511","0"
"07.05.2018 14:56:38","0","25,5","851","851","7,082432","0"
"07.05.2018 14:57:04","0","29","851","851","7,785642","0"
"07.05.2018 14:57:30","0","29","283","283","11,36021","0"
"07.05.2018 14:57:56","0","24","283","283","5,237844","0"
"07.05.2018 14:58:22","0","23,5","283","283","4,717949","0"
"07.05.2018 14:58:48","0","29","850","850","10,37712","0"
"07.05.2018 14:59:15","0","31","851","851","7,648133","0"
"07.05.2018 14:59:49","0","30,5","851","851","5,008348","0"
"07.05.2018 15:00:15","0","26,5","284","284","10,33147","0"
"07.05.2018 15:00:41","0","25,5","851","851","9,488495","0"
"07.05.2018 15:01:07","0","31","283","283","10,43297","0"
"07.05.2018 15:01:33","0","26","283","283","6,171975","0"
"07.05.2018 15:01:59","0","24","283","283","8,216123","0"
"07.05.2018 15:02:25","0","29","851","851","4,563131","0"
"07.05.2018 15:02:51","0","24","851","851","9,819381","0"
"07.05.2018 15:03:17","0","28","851","851","5,202338","0"
"07.05.2018 15:03:44","0","29,5","283","283","9,615237","0"
"07.05.2018 15:04:10","0","29","851","851","5,250397","0"
"07.05.2018 15:04:36","0","31","851","851","9,668973","0"
"07.05.2018 15:05:02","0","25","851","851","6,09997","0"
"07.05.2018 15:05:28","0","24,5","851","851","5,489743","0"
"07.05.2018 15:05:54","0","25,5","851","851","4,436926","0"
"07.05.2018 15:06:20","0","24,5","850","850","11,5121","0"
"07.05.2018 15:06:46","0","23","283","283","7,814441","0"
"07.05.2018 15:07:12","0","27,5","851","851","2,940717","0"
"07.05.2018 15:07:38","0","24","851","851","3,842055","0"
"07.05.2018 15:08:04","0","28","851","851","8,525319","0"
"07.05.2018 15:08:31","0","23","851","851","6,495466","0"
"07.05.2018 15:08:57","0","29","851","851","6,540996","0"
"07.05.2018 15:09:39","0","26,5","851","851","5,912831","0"
"07.05.2018 15:10:06","0","23,5","283","283","5,644265","0"
"07.05.2018 15:10:41","0","25","283","283","5,745215","0"
"07.05.2018 15:11:07","0","28,5","851","851","4,230491","0"
"07.05.2018 15:11:33","0","30","283","283","7,112875","0"
"07.05.2018 15:11:59","0","28,5","283","283","3,227957","0"
"07.05.2018 15:12:25","0","28,5","283","283","4,912236","0"
"07.05.2018 15:12:51","0","24","283","283","7,033079","0"
"07.05.2018 15:13:17","0","30,5","283","283","6,2211","0"
"07.05.2018 15:13:43","0","31,5","283","283","6,653586","0"
"07.05.2018 15:14:09","0","24","283","283","9,572343","0"
"07.05.2018 15:14:35","0","24,5","851","851","9,037868","0"
"07.05.2018 15:15:02","0","32,5","851","851","4,891041","0"
"07.05.2018 15:15:28","0","24,5","283","283","7,188507","0"
"07.05.2018 15:15:54","0","23,5","283","283","8,848083","0"
"07.05.2018 15:16:20","0","28,5","283","283","7,957303","0"
"07.05.2018 15:16:46","0","24","283","283","11,74307","0"
"07.05.2018 15:17:12","0","24,5","851","851","5,231574","0"
"07.05.2018 15:17:38","0","30","283","283","18,80325","0"
"07.05.2018 15:18:04","0","30","851","851","8,331041","0"
"07.05.2018 15:18:30","0","27","283","283","8,301076","0"
"07.05.2018 15:18:56","0","28,5","283","283","6,216832","0"
"07.05.2018 15:19:22","0","31","283","283","4,580716","0"
"07.05.2018 15:19:49","0","28","851","851","8,4122","0"
"07.05.2018 15:20:15","0","26","283","283","7,267704","0"
"07.05.2018 15:20:41","0","23,5","851","851","4,921976","0"
"07.05.2018 15:21:07","0","28,5","851","851","7,557001","0"
"07.05.2018 15:21:33","0","29","283","283","2,34706","0"
"07.05.2018 15:21:59","0","24","283","283","6,752678","0"
"07.05.2018 15:22:25","0","29","283","283","7,132034","0"
"07.05.2018 15:22:51","0","30,5","283","283","5,101565","0"
"07.05.2018 15:23:18","0","30,5","851","851","4,508811","0"
"07.05.2018 15:23:44","0","24","283","283","7,697756","0"
"07.05.2018 15:24:10","0","29,5","283","283","9,146518","0"
"07.05.2018 15:24:36","0","29,5","283","283","3,791012","0"
"07.05.2018 15:25:02","0","28,5","283","283","6,693483","0"
"07.05.2018 15:25:29","0","27,5","851","851","3,031087","0"
"07.05.2018 15:25:55","0","31","283","283","6,097044","0"
"07.05.2018 15:26:21","0","28","283","283","6,269896","0"
"07.05.2018 15:26:47","0","24,5","283","283","9,26227","0"
"07.05.2018 15:27:14","0","25,5","283","283","4,427484","0"
"07.05.2018 15:27:40","0","29,5","283","283","5,900127","0"
"07.05.2018 15:28:06","0","28,5","283","283","7,4163","0"
"07.05.2018 15:28:32","0","27,5","283","283","6,628317","0"
"07.05.2018 15:28:58","0","28","851","851","8,106632","0"
"07.05.2018 15:29:24","0","28,5","283","283","8,73632","0"
"07.05.2018 15:29:50","0","29,5","851","851","10,42234","0"
"07.05.2018 15:30:16","0","23","851","851","4,586598","0"
"07.05.2018 15:30:42","0","28","851","851","3,795809","0"
"07.05.2018 15:31:09","0","27,5","850","850","6,960492","0"
"07.05.2018 15:31:35","0","23,5","283","283","7,135329","0"
"07.05.2018 15:32:01","0","27,5","283","283","4,394012","0"
"07.05.2018 15:32:27","0","22,5","851","851","7,304165","0"
"07.05.2018 15:32:53","0","28","850","850","6,726417","0"
"07.05.2018 15:33:19","0","27","851","851","2,694927","0"
"07.05.2018 15:33:45","0","28","851","851","8,900842","0"
"07.05.2018 15:34:11","0","23","283","283","7,835797","0"
"07.05.2018 15:34:37","0","30","283","283","5,309049","0"
"07.05.2018 15:35:03","0","27,5","851","851","2,308959","0"
"07.05.2018 15:35:29","0","24,5","851","851","3,217959","0"
"07.05.2018 15:35:56","0","23,5","851","851","4,589808","0"
"07.05.2018 15:36:22","0","30,5","283","283","3,683033","0"
"07.05.2018 15:36:48","0","24","851","851","8,231171","0"
"07.05.2018 15:37:14","0","25,5","851","851","8,959335","0"
"07.05.2018 15:37:40","0","24,5","851","851","5,084451","0"
"07.05.2018 15:38:06","0","23,5","851","851","5,53868","0"
"07.05.2018 15:38:32","0","23","284","284","6,368362","0"
"07.05.2018 15:38:58","0","28","283","283","6,737178","0"
"07.05.2018 15:39:24","0","29,5","283","283","7,899594","0"
"07.05.2018 15:39:50","0","25,5","851","851","5,122518","0"
"07.05.2018 15:40:16","0","23,5","851","851","7,430857","0"
"07.05.2018 15:40:43","0","29,5","283","283","7,965213","0"
"07.05.2018 15:41:09","0","29","283","283","4,003987","0"
"07.05.2018 15:41:35","0","28,5","851","851","4,510958","0"
"07.05.2018 15:42:01","0","24","283","283","9,463738","0"
"07.05.2018 15:42:27","0","24","851","851","7,072794","0"
"07.05.2018 15:42:53","0","28","851","851","6,986785","0"
"07.05.2018 15:43:19","0","27,5","283","283","6,05681","0"
"07.05.2018 15:43:45","0","28,5","283","283","17,35804","0"
"07.05.2018 15:44:11","0","25","283","283","2,669173","0"
"07.05.2018 15:44:37","0","25,5","283","283","4,878739","0"
"07.05.2018 15:45:03","0","30","851","851","4,204192","0"
"07.05.2018 15:45:30","0","127,5","283","283","160,8774","0"
"07.05.2018 15:45:56","0","51","283","283","134,0293","0"
"07.05.2018 15:46:22","0","38,5","851","851","163,1135","0"
"07.05.2018 15:46:49","0","32,5","283","283","117,2626","0"
"07.05.2018 15:47:15","0","33","851","851","9,819869","0"
"07.05.2018 15:47:41","0","32,5","283","283","10,81236","0"
"07.05.2018 15:48:07","0","27,5","283","283","42,10234","0"
"07.05.2018 15:48:33","0","35,5","283","283","91,91097","0"
"07.05.2018 15:49:00","0","40","851","851","51,50547","0"
"07.05.2018 15:49:25","0","33,5","850","850","46,14681","0"
"07.05.2018 15:49:52","0","28,5","851","851","13,55226","0"
"07.05.2018 15:50:18","0","121","283","283","214,1579","0"
"07.05.2018 15:50:44","0","24,5","851","851","37,65171","0"
"07.05.2018 15:51:10","0","27,5","851","851","9,509254","0"
"07.05.2018 15:51:36","0","27,5","851","851","6,159901","0"
"07.05.2018 15:52:02","0","29,5","283","283","24,03907","0"
"07.05.2018 15:52:28","0","29","283","283","5,811829","0"
"07.05.2018 15:52:54","0","24","283","283","9,898624","0"
"07.05.2018 15:53:21","0","28,5","284","284","7,837965","0"
"07.05.2018 15:53:46","0","23,5","283","283","8,821989","0"
"07.05.2018 15:54:13","0","26,5","283","283","5,177831","0"
"07.05.2018 15:54:39","0","26,5","283","283","8,234472","0"
"07.05.2018 15:55:05","0","23,5","283","283","8,024996","0"
"07.05.2018 15:55:32","0","28","851","851","4,824717","0"
"07.05.2018 15:55:58","0","30","851","851","3,978268","0"
"07.05.2018 15:56:32","0","28,5","850","850","7,529568","0"
"07.05.2018 15:56:58","0","23,5","851","851","7,313633","0"
"07.05.2018 15:57:25","0","23,5","851","851","7,688242","0"
"07.05.2018 15:57:51","0","28","283","283","4,69165","0"
"07.05.2018 15:58:18","0","30","852","852","5,008898","0"
"07.05.2018 15:58:44","0","25","851","851","7,61914","0"
"07.05.2018 15:59:10","0","28","284","284","6,254455","0"
"07.05.2018 15:59:36","0","24","851","851","8,854203","0"
"07.05.2018 16:00:02","0","23,5","851","851","6,62812","0"
"07.05.2018 16:00:28","0","28","851","851","3,061314","0"
"07.05.2018 16:01:02","0","29,5","283","283","8,423784","0"
"07.05.2018 16:01:29","0","27,5","851","851","5,454599","0"
"07.05.2018 16:01:55","0","27,5","851","851","4,515294","0"
"07.05.2018 16:02:21","0","27,5","850","850","4,899143","0"
"07.05.2018 16:02:47","0","27,5","283","283","4,086657","0"
"07.05.2018 16:03:13","0","23,5","851","851","4,168889","0"
"07.05.2018 16:03:39","0","28","851","851","3,562082","0"
"07.05.2018 16:04:05","0","23","283","283","5,41188","0"
"07.05.2018 16:04:31","0","23","283","283","5,558734","0"
"07.05.2018 16:04:57","0","28","283","283","2,674563","0"
"07.05.2018 16:05:23","0","24,5","283","283","7,042929","0"
"07.05.2018 16:05:50","0","22,5","851","851","4,62346","0"
"07.05.2018 16:06:33","0","24,5","851","851","6,9905","0"
"07.05.2018 16:06:59","0","29,5","283","283","5,018197","0"
"07.05.2018 16:07:25","0","27,5","851","851","8,842254","0"
"07.05.2018 16:07:51","0","23","851","851","8,443798","0"
"07.05.2018 16:08:17","0","24","283","283","2,751447","0"
"07.05.2018 16:08:43","0","31","283","283","7,410757","0"
"07.05.2018 16:09:09","0","27,5","283","283","6,150319","0"
"07.05.2018 16:09:35","0","28","851","851","5,44192","0"
"07.05.2018 16:10:10","0","27,5","851","851","1,825821","0"
"07.05.2018 16:10:36","0","26,5","283","283","2,170426","0"
"07.05.2018 16:11:02","0","23,5","851","851","6,967316","0"
"07.05.2018 16:11:28","0","24,5","851","851","5,607082","0"
"07.05.2018 16:11:54","0","24","283","283","6,974664","0"
"07.05.2018 16:12:20","0","23","851","851","5,399719","0"
"07.05.2018 16:12:46","0","30","851","851","6,689381","0"
"07.05.2018 16:13:12","0","27","283","283","3,21038","0"
"07.05.2018 16:13:38","0","25","283","283","7,362481","0"
"07.05.2018 16:14:04","0","23","851","851","7,348346","0"
"07.05.2018 16:14:30","0","25","283","283","5,304548","0"
"07.05.2018 16:14:56","0","27,5","283","283","4,904863","0"
"07.05.2018 16:15:23","0","29","283","283","18,84555","0"
"07.05.2018 16:15:48","0","28","851","851","8,044935","0"
"07.05.2018 16:16:15","0","25","851","851","6,646878","0"
"07.05.2018 16:16:41","0","25,5","283","283","4,409485","0"
"07.05.2018 16:17:07","0","25","851","851","6,190543","0"
"07.05.2018 16:17:33","0","31,5","283","283","2,860246","0"
"07.05.2018 16:17:59","0","29,5","283","283","5,990116","0"
"07.05.2018 16:18:25","0","23","852","852","7,171928","0"
"07.05.2018 16:18:51","0","23","283","283","9,471491","0"
"07.05.2018 16:19:17","0","30","283","283","5,949383","0"
"07.05.2018 16:19:43","0","28","283","283","5,098033","0"
"07.05.2018 16:20:09","0","27,5","851","851","5,149576","0"
"07.05.2018 16:20:35","0","23","283","283","5,166248","0"
"07.05.2018 16:21:02","0","23","283","283","2,14948","0"
"07.05.2018 16:21:28","0","24,5","851","851","6,298637","0"
"07.05.2018 16:21:54","0","23","283","283","7,590728","0"
"07.05.2018 16:22:20","0","25","283","283","2,719298","0"
"07.05.2018 16:22:46","0","27,5","851","851","8,271884","0"
"07.05.2018 16:23:12","0","24,5","851","851","6,131001","0"
"07.05.2018 16:23:38","0","28","851","851","6,996344","0"
"07.05.2018 16:24:04","0","25,5","851","851","6,463078","0"
"07.05.2018 16:24:30","0","31","850","850","6,97118","0"
"07.05.2018 16:24:56","0","27,5","283","283","1,702283","0"
"07.05.2018 16:25:22","0","29,5","283","283","3,486917","0"
"07.05.2018 16:25:48","0","29,5","851","851","5,081015","0"
"07.05.2018 16:26:14","0","28","851","851","4,788762","0"
"07.05.2018 16:26:41","0","31,5","850","850","5,670803","0"
"07.05.2018 16:27:07","0","28","851","851","5,751277","0"
"07.05.2018 16:27:33","0","29,5","851","851","6,337091","0"
"07.05.2018 16:28:07","0","30","851","851","2,322017","0"
"07.05.2018 16:28:41","0","28","851","851","6,380041","0"
"07.05.2018 16:29:07","0","27,5","283","283","4,475519","0"
"07.05.2018 16:29:33","0","27,5","283","283","4,62802","0"
"07.05.2018 16:29:59","0","23","283","283","2,242272","0"
"07.05.2018 16:30:25","0","28,5","851","851","4,081955","0"
"07.05.2018 16:30:52","0","23","851","851","3,719526","0"
"07.05.2018 16:31:18","0","25","851","851","3,094482","0"
"07.05.2018 16:31:44","0","27,5","283","283","3,56494","0"
"07.05.2018 16:32:10","0","23","851","851","4,177536","0"
"07.05.2018 16:32:36","0","30","851","851","8,190456","0"
"07.05.2018 16:33:10","0","23","283","283","4,516923","0"
"07.05.2018 16:33:36","0","29,5","851","851","3,682645","0"
"07.05.2018 16:34:02","0","28","283","283","6,245691","0"
"07.05.2018 16:34:28","0","27,5","850","850","1,866803","0"
"07.05.2018 16:34:54","0","23,5","283","283","7,1137","0"
"07.05.2018 16:35:20","0","28","283","283","5,610972","0"
"07.05.2018 16:35:47","0","27,5","283","283","7,181547","0"
"07.05.2018 16:36:13","0","25,5","283","283","1,784037","0"
"07.05.2018 16:36:39","0","29,5","283","283","5,556748","0"
"07.05.2018 16:37:05","0","22,5","283","283","5,782041","0"
"07.05.2018 16:37:31","0","25","283","283","4,546764","0"
"07.05.2018 16:37:57","0","27,5","851","851","2,134073","0"
"07.05.2018 16:38:23","0","27,5","851","851","3,747132","0"
"07.05.2018 16:38:49","0","29,5","283","283","7,108109","0"
"07.05.2018 16:39:15","0","29,5","851","851","1,974807","0"
"07.05.2018 16:39:49","0","27,5","851","851","7,427581","0"
"07.05.2018 16:40:15","0","27,5","851","851","2,523205","0"
"07.05.2018 16:40:42","0","27,5","283","283","12,02284","0"
"07.05.2018 16:41:08","0","23","283","283","2,431546","0"
"07.05.2018 16:41:34","0","27,5","283","283","4,831419","0"
"07.05.2018 16:42:00","0","27,5","851","851","6,932626","0"
"07.05.2018 16:42:26","0","24,5","283","283","6,427716","0"
"07.05.2018 16:42:52","0","27,5","851","851","7,23802","0"
"07.05.2018 16:43:18","0","22,5","283","283","7,404015","0"
"07.05.2018 16:43:44","0","28","283","283","7,339994","0"
"07.05.2018 16:44:18","0","27","283","283","3,234285","0"
"07.05.2018 16:44:44","0","28","283","283","7,576679","0"
"07.05.2018 16:45:10","0","25","851","851","5,726129","0"
"07.05.2018 16:45:37","0","27,5","283","283","6,678335","0"
"07.05.2018 16:46:10","0","29,5","283","283","5,14247","0"
"07.05.2018 16:46:36","0","24,5","850","850","10,58546","0"
"07.05.2018 16:47:02","0","24","851","851","6,811011","0"
"07.05.2018 16:47:28","0","23","283","283","7,555467","0"
"07.05.2018 16:47:54","0","23","283","283","7,13316","0"
"07.05.2018 16:48:20","0","28","851","851","5,82196","0"
"07.05.2018 16:48:54","0","28","283","283","3,486935","0"
"07.05.2018 16:49:20","0","24,5","283","283","2,398744","0"
"07.05.2018 16:49:46","0","28","851","851","8,607533","0"
"07.05.2018 16:50:13","0","28,5","283","283","4,840654","0"
"07.05.2018 16:50:39","0","28","283","283","5,96923","0"
"07.05.2018 16:51:05","0","24","283","283","5,114562","0"
"07.05.2018 16:51:31","0","24","851","851","6,819263","0"
"07.05.2018 16:51:57","0","24","283","283","5,092546","0"
"07.05.2018 16:52:23","0","24","283","283","7,485765","0"
"07.05.2018 16:52:49","0","28","283","283","15,00476","0"
"07.05.2018 16:53:15","0","24,5","851","851","7,780363","0"
"07.05.2018 16:53:41","0","25,5","851","851","9,281818","0"
"07.05.2018 16:54:07","0","28","283","283","2,830724","0"
"07.05.2018 16:54:33","0","26,5","851","851","4,070439","0"
"07.05.2018 16:55:08","0","29,5","283","283","7,996669","0"
"07.05.2018 16:55:34","0","28,5","851","851","5,220677","0"
"07.05.2018 16:56:00","0","25","851","851","12,36721","0"
"07.05.2018 16:56:26","0","28,5","851","851","7,120795","0"
"07.05.2018 16:56:52","0","26,5","851","851","6,591485","0"
"07.05.2018 16:57:18","0","27,5","283","283","7,412333","0"
"07.05.2018 16:57:44","0","24,5","851","851","10,81673","0"
"07.05.2018 16:58:10","0","28","283","283","17,01993","0"
"07.05.2018 16:58:36","0","30","851","851","7,430034","0"
"07.05.2018 16:59:03","0","29,5","851","851","7,843496","0"
"07.05.2018 16:59:29","0","23,5","851","851","7,721101","0"
"07.05.2018 16:59:55","0","23,5","851","851","5,612039","0"
"07.05.2018 17:00:21","0","24,5","283","283","2,576093","0"
"07.05.2018 17:00:47","0","23,5","851","851","9,053515","0"
"07.05.2018 17:01:13","0","32","851","851","2,463538","0"
"07.05.2018 17:01:47","0","25","283","283","20,66521","0"
"07.05.2018 17:02:21","0","27,5","283","283","6,336713","0"
"07.05.2018 17:02:47","0","23,5","850","850","7,794481","0"
"07.05.2018 17:03:13","0","22,5","851","851","6,755569","0"
"07.05.2018 17:03:49","0","27,5","283","283","7,544383","0"
"07.05.2018 17:04:15","0","27,5","283","283","14,14764","0"
"07.05.2018 17:04:41","0","23,5","283","283","5,036331","0"
"07.05.2018 17:05:07","0","27,5","283","283","6,141561","0"
"07.05.2018 17:05:41","0","32,5","851","851","2,812316","0"
"07.05.2018 17:06:07","0","23,5","284","284","8,885709","0"
"07.05.2018 17:06:33","0","23","851","851","7,006409","0"
"07.05.2018 17:07:00","0","29,5","283","283","7,18212","0"
"07.05.2018 17:07:26","0","22,5","851","851","2,685889","0"
"07.05.2018 17:07:52","0","28,5","851","851","7,696764","0"
"07.05.2018 17:08:18","0","27,5","283","283","2,307546","0"
"07.05.2018 17:08:44","0","29,5","851","851","6,075035","0"
"07.05.2018 17:09:10","0","25","283","283","3,320378","0"
"07.05.2018 17:09:36","0","30,5","283","283","7,169317","0"
"07.05.2018 17:10:02","0","23,5","851","851","3,852669","0"
"07.05.2018 17:10:29","0","23,5","851","851","7,663541","0"
"07.05.2018 17:10:55","0","27,5","283","283","3,344392","0"
"07.05.2018 17:11:21","0","24,5","283","283","7,551349","0"
"07.05.2018 17:11:47","0","27,5","283","283","8,23381","0"
"07.05.2018 17:12:13","0","30","851","851","2,106245","0"
"07.05.2018 17:12:39","0","29,5","851","851","6,857877","0"
"07.05.2018 17:13:05","0","22,5","851","851","6,992124","0"
"07.05.2018 17:13:31","0","27,5","283","283","4,900542","0"
"07.05.2018 17:13:57","0","23","283","283","7,412787","0"
"07.05.2018 17:14:23","0","30","283","283","3,409489","0"
"07.05.2018 17:14:50","0","24,5","283","283","8,623813","0"
"07.05.2018 17:15:16","0","27,5","851","851","6,238405","0"
"07.05.2018 17:15:42","0","28","851","851","6,526629","0"
"07.05.2018 17:16:08","0","24,5","851","851","6,66648","0"
"07.05.2018 17:16:34","0","27,5","851","851","6,194806","0"
"07.05.2018 17:17:00","0","24","850","850","7,004927","0"
"07.05.2018 17:17:26","0","23","283","283","6,174155","0"
"07.05.2018 17:17:52","0","23","851","851","8,020126","0"
"07.05.2018 17:18:18","0","23","851","851","7,241541","0"
"07.05.2018 17:18:44","0","24,5","283","283","6,892262","0"
"07.05.2018 17:19:10","0","24,5","851","851","1,653078","0"
"07.05.2018 17:19:36","0","24,5","283","283","6,780857","0"
"07.05.2018 17:20:02","0","23","283","283","4,538592","0"
"07.05.2018 17:20:29","0","28","283","283","6,351206","0"
"07.05.2018 17:20:55","0","24,5","851","851","7,960161","0"
"07.05.2018 17:21:21","0","27,5","283","283","5,446939","0"
"07.05.2018 17:21:47","0","28","851","851","6,920019","0"
"07.05.2018 17:22:13","0","24","851","851","3,229255","0"
"07.05.2018 17:22:39","0","27,5","851","851","3,088375","0"
"07.05.2018 17:23:05","0","24,5","851","851","5,158405","0"
"07.05.2018 17:23:31","0","24,5","851","851","7,581215","0"
"07.05.2018 17:23:57","0","29,5","283","283","5,316783","0"
"07.05.2018 17:24:23","0","25,5","283","283","3,905875","0"
"07.05.2018 17:24:49","0","23,5","283","283","5,784824","0"
"07.05.2018 17:25:15","0","23","283","283","4,853256","0"
"07.05.2018 17:25:42","0","28","284","284","4,711636","0"
"07.05.2018 17:26:08","0","28","851","851","7,003736","0"
"07.05.2018 17:26:34","0","22,5","283","283","4,183105","0"
"07.05.2018 17:27:00","0","23","283","283","5,296301","0"
"07.05.2018 17:27:26","0","27,5","283","283","3,112024","0"
"07.05.2018 17:27:52","0","27,5","283","283","3,823252","0"
"07.05.2018 17:28:18","0","25","283","283","7,076736","0"
"07.05.2018 17:28:44","0","23","850","850","8,295343","0"
"07.05.2018 17:29:10","0","28","284","284","7,607682","0"
"07.05.2018 17:29:36","0","23,5","851","851","7,292108","0"
"07.05.2018 17:30:03","0","24,5","283","283","8,020008","0"
"07.05.2018 17:30:37","0","23","851","851","5,658484","0"
"07.05.2018 17:31:03","0","25","283","283","6,989476","0"
"07.05.2018 17:31:37","0","30","283","283","3,65474","0"
"07.05.2018 17:32:11","0","29,5","283","283","2,306399","0"
"07.05.2018 17:32:37","0","25","283","283","5,341877","0"
"07.05.2018 17:33:03","0","29,5","851","851","7,592606","0"
"07.05.2018 17:33:30","0","27,5","283","283","5,186094","0"
"07.05.2018 17:33:56","0","23","851","851","7,381712","0"
"07.05.2018 17:34:30","0","27,5","851","851","6,017861","0"
"07.05.2018 17:34:56","0","23","283","283","9,066256","0"
"07.05.2018 17:35:22","0","29,5","283","283","2,931382","0"
"07.05.2018 17:35:48","0","26","851","851","6,841074","0"
"07.05.2018 17:36:14","0","23","283","283","3,708963","0"
"07.05.2018 17:36:48","0","32","283","283","6,973603","0"
"07.05.2018 17:37:14","0","23","283","283","4,382971","0"
"07.05.2018 17:37:49","0","30","283","283","7,596126","0"
"07.05.2018 17:38:15","0","31","283","283","2,345264","0"
"07.05.2018 17:38:41","0","23,5","283","283","5,48367","0"
"07.05.2018 17:39:15","0","22,5","851","851","3,269354","0"
"07.05.2018 17:39:41","0","24","283","283","8,550803","0"
"07.05.2018 17:40:07","0","30","283","283","6,66286","0"
"07.05.2018 17:40:33","0","25","283","283","7,301394","0"
"07.05.2018 17:41:00","0","28","850","850","7,6214","0"
"07.05.2018 17:41:26","0","23","851","851","7,221577","0"
"07.05.2018 17:41:52","0","25","851","851","3,038509","0"
"07.05.2018 17:42:18","0","25","283","283","6,31153","0"
"07.05.2018 17:42:44","0","30","851","851","4,114989","0"
"07.05.2018 17:43:10","0","28","283","283","6,777232","0"
"07.05.2018 17:43:36","0","27,5","851","851","6,883128","0"
"07.05.2018 17:44:02","0","24,5","851","851","6,695396","0"
"07.05.2018 17:44:28","0","27,5","851","851","2,709786","0"
"07.05.2018 17:44:54","0","30","283","283","7,568448","0"
"07.05.2018 17:45:20","0","28","851","851","9,261197","0"
"07.05.2018 17:45:47","0","27,5","851","851","2,786913","0"
"07.05.2018 17:46:13","0","27,5","283","283","4,851486","0"
"07.05.2018 17:46:39","0","33,5","283","283","5,527238","0"
"07.05.2018 17:47:05","0","27,5","283","283","1,401701","0"
"07.05.2018 17:47:31","0","23","283","283","6,64774","0"
"07.05.2018 17:47:57","0","29,5","283","283","7,165404","0"
"07.05.2018 17:48:31","0","27,5","851","851","7,420587","0"
"07.05.2018 17:48:57","0","23","283","283","6,597837","0"
"07.05.2018 17:49:23","0","22,5","851","851","7,194701","0"
"07.05.2018 17:49:49","0","23","283","283","6,028352","0"
"07.05.2018 17:50:24","0","23","283","283","6,830589","0"
"07.05.2018 17:50:50","0","28","851","851","2,684865","0"
"07.05.2018 17:51:16","0","23","283","283","6,910516","0"
"07.05.2018 17:51:42","0","28","851","851","5,369455","0"
"07.05.2018 17:52:16","0","26","851","851","7,9612","0"
"07.05.2018 17:52:42","0","29,5","851","851","7,640985","0"
"07.05.2018 17:53:09","0","27,5","851","851","2,449374","0"
"07.05.2018 17:53:35","0","28","851","851","2,174187","0"
"07.05.2018 17:54:01","0","28","851","851","2,638022","0"
"07.05.2018 17:54:27","0","27,5","283","283","2,660565","0"
"07.05.2018 17:54:53","0","28,5","850","850","7,385252","0"
"07.05.2018 17:55:19","0","30","283","283","2,447275","0"
"07.05.2018 17:55:45","0","25","283","283","3,444683","0"
"07.05.2018 17:56:11","0","27,5","851","851","2,894624","0"
"07.05.2018 17:56:45","0","25,5","283","283","4,888036","0"
"07.05.2018 17:57:19","0","23","283","283","6,436407","0"
"07.05.2018 17:57:46","0","24,5","851","851","2,841116","0"
"07.05.2018 17:58:12","0","23","851","851","4,9107","0"
"07.05.2018 17:58:38","0","22,5","283","283","1,506431","0"
"07.05.2018 17:59:04","0","27,5","850","850","6,056178","0"
"07.05.2018 17:59:30","0","27,5","283","283","2,192667","0"
"07.05.2018 17:59:56","0","27,5","283","283","7,139434","0"
"07.05.2018 18:00:22","0","27,5","851","851","6,270126","0"
"07.05.2018 18:00:48","0","25","283","283","7,631224","0"
"07.05.2018 18:01:14","0","23","851","851","6,075991","0"
"07.05.2018 18:01:40","0","27,5","283","283","6,917524","0"
"07.05.2018 18:02:06","0","24,5","851","851","6,771347","0"
"07.05.2018 18:02:32","0","27,5","283","283","7,129044","0"
