"CallStartTime","PacketLossRate","RoundTripLatencyInMs","PacketsSent","PacketsReceived","AverageJitterInMs","PacketReorderRatio"
"10.12.2018 13:29:25","0,00117785630153121","18,5","849","848","9,772814","0"
"10.12.2018 13:29:53","0,00235571260306243","19","849","847","8,703505","0"
"10.12.2018 13:30:19","0,00235571260306243","21","849","847","7,114102","0"
"10.12.2018 13:30:46","0,00117785630153121","17","849","848","6,663971","0"
"10.12.2018 13:31:13","0,00117785630153121","18","849","848","9,241945","0"
"10.12.2018 13:31:36","0,00117785630153121","18","849","848","8,986163","0"
"10.12.2018 13:32:03","0,00117785630153121","21,5","849","848","7,238502","0"
"10.12.2018 13:32:29","0,00353356890459364","18","849","846","6,667777","0"
"10.12.2018 13:32:56","0,00117785630153121","17,5","849","848","7,77576","0"
"10.12.2018 13:33:22","0,00117785630153121","16,5","849","848","6,753005","0"
"10.12.2018 13:33:50","0,00117785630153121","17,5","849","848","6,845572","0"
"10.12.2018 13:34:16","0,00117785630153121","17,5","849","848","6,205988","0"
"10.12.2018 13:34:42","0,00117785630153121","19","849","848","7,296368","0"
"10.12.2018 13:35:09","0,00117785630153121","24","849","848","69,23676","0"
"10.12.2018 13:35:35","0,00117785630153121","46","849","848","28,01269","0"
"10.12.2018 13:36:02","0,00235571260306243","27","849","847","38,40091","0"
"10.12.2018 13:36:28","0,00117785630153121","21","849","848","23,75361","0"
"10.12.2018 13:36:54","0,00117785630153121","28","849","848","22,58858","0"
"10.12.2018 13:37:18","0,0121506682867558","59","823","813","32,80356","0"
"10.12.2018 13:37:45","0,0145161290322581","24,5","620","611","45,69958","0"
"10.12.2018 13:38:13","0,00117785630153121","25","849","848","31,98874","0"
"10.12.2018 13:38:39","0,00117785630153121","19","849","848","22,16377","0"
"10.12.2018 13:39:06","0,00117785630153121","27","849","848","24,25245","0"
"10.12.2018 13:39:32","0,00117785630153121","18,5","849","848","16,73875","0"
"10.12.2018 13:39:59","0,21319199057715","19","849","668","18,07573","0"
"10.12.2018 13:40:25","0,00117785630153121","26,5","849","848","21,96071","0"
"10.12.2018 13:40:52","0,00117785630153121","28","849","848","18,42648","0"
"10.12.2018 13:41:19","0,00117785630153121","26,5","849","848","16,90601","0"
"10.12.2018 13:41:47","0,00117785630153121","23","849","848","27,27462","0"
"10.12.2018 13:42:13","0,00117785630153121","16,5","849","848","34,97922","0"
"10.12.2018 13:42:40","0,00117785630153121","20","849","848","12,9448","0"
"10.12.2018 13:43:04","0,00117785630153121","22","849","848","10,96034","0"
"10.12.2018 13:43:31","0,00117785630153121","18,5","849","848","6,97195","0"
"10.12.2018 13:43:58","0,00235571260306243","17","849","847","10,49247","0"
"10.12.2018 13:44:24","0,00117785630153121","19","849","848","10,44897","0"
"10.12.2018 13:44:50","0,00117785630153121","19,5","849","848","6,692802","0"
"10.12.2018 13:45:17","0,00235571260306243","21,5","849","847","18,42281","0"
"10.12.2018 13:45:44","0,00117785630153121","20","849","848","7,60532","0"
"10.12.2018 13:46:12","0,00235571260306243","16,5","849","847","7,497932","0"
"10.12.2018 13:46:38","0,00117785630153121","18,5","849","848","6,931525","0"
"10.12.2018 13:47:05","0,00117785630153121","19","849","848","6,486067","0"
"10.12.2018 13:47:32","0,00117785630153121","20","849","848","8,262371","0"
"10.12.2018 13:47:59","0,00117785630153121","20","849","848","9,723739","0"
"10.12.2018 13:48:26","0,00117785630153121","22","849","848","7,516094","0"
"10.12.2018 13:48:50","0,00117785630153121","19","849","848","8,466131","0"
"10.12.2018 13:49:17","0,00117785630153121","19,5","849","848","8,011732","0"
"10.12.2018 13:49:45","0,00117785630153121","20","849","848","7,007372","0"
"10.12.2018 13:50:11","0,00117785630153121","19,5","849","848","10,53732","0"
"10.12.2018 13:50:39","0,00117785630153121","20","849","848","7,366068","0"
"10.12.2018 13:51:05","0,00117785630153121","18,5","849","848","6,893874","0"
"10.12.2018 13:51:32","0,00117785630153121","20","849","848","7,576824","0"
"10.12.2018 13:51:58","0,00117785630153121","20","849","848","6,794647","0"
"10.12.2018 13:52:26","0,00117785630153121","23,5","849","848","17,83647","0"
"10.12.2018 13:52:52","0,00471142520612485","40","849","845","37,90611","0"
"10.12.2018 13:53:18","0,00353356890459364","63","849","846","54,02195","0"
"10.12.2018 13:53:45","0,00235571260306243","38,5","849","847","42,04458","0"
"10.12.2018 13:54:11","0,00117785630153121","19","849","848","9,694034","0"
"10.12.2018 13:54:35","0,00117785630153121","18,5","849","848","6,544384","0"
"10.12.2018 13:55:01","0,00117785630153121","18","849","848","6,713692","0"
"10.12.2018 13:55:27","0,00117785630153121","20,5","849","848","6,226371","0"
"10.12.2018 13:55:54","0,00117785630153121","19","849","848","7,621721","0"
"10.12.2018 13:56:20","0,00117785630153121","19,5","849","848","10,45095","0"
"10.12.2018 13:56:47","0,00117785630153121","18","849","848","6,537987","0"
"10.12.2018 13:57:13","0,00117785630153121","20","849","848","7,737879","0"
"10.12.2018 13:57:40","0,00117785630153121","20","849","848","7,538512","0"
"10.12.2018 13:58:07","0,00117785630153121","19,5","849","848","7,279242","0"
"10.12.2018 13:58:33","0,00117785630153121","20","849","848","8,584648","0"
"10.12.2018 13:59:00","0,00117785630153121","19","849","848","6,93131","0"
"10.12.2018 13:59:26","0,00117785630153121","18","849","848","6,068434","0"
"10.12.2018 13:59:54","0,00117785630153121","19,5","849","848","6,783944","0"
"10.12.2018 14:00:17","0,00117785630153121","20","849","848","8,717176","0"
"10.12.2018 14:00:44","0,00117785630153121","20","849","848","7,5397","0"
"10.12.2018 14:01:10","0,00117785630153121","20,5","849","848","7,038447","0"
"10.12.2018 14:01:38","0,00117785630153121","17,5","849","848","6,322777","0"
"10.12.2018 14:02:04","0,00117785630153121","20,5","849","848","8,709504","0"
"10.12.2018 14:02:31","0,00117785630153121","19,5","849","848","6,330752","0"
"10.12.2018 14:02:57","0,00117785630153121","17,5","849","848","7,127987","0"
"10.12.2018 14:03:25","0,00117785630153121","20,5","849","848","12,6834","0"
"10.12.2018 14:03:51","0,00117785630153121","17,5","849","848","7,175652","0"
"10.12.2018 14:04:18","0,00117785630153121","18","849","848","6,496795","0"
"10.12.2018 14:04:44","0,00117785630153121","23,5","849","848","11,66893","0"
"10.12.2018 14:05:12","0,00235571260306243","30,5","849","847","6,830018","0"
"10.12.2018 14:05:38","0,00117785630153121","27,5","849","848","10,11613","0"
"10.12.2018 14:06:03","0,00117785630153121","19","849","848","7,234006","0"
"10.12.2018 14:06:30","0,00117785630153121","16","849","848","6,655501","0"
"10.12.2018 14:06:57","0,00117785630153121","17,5","849","848","6,341904","0"
"10.12.2018 14:07:23","0,00117785630153121","18","849","848","6,605343","0"
"10.12.2018 14:07:50","0,00353356890459364","18,5","849","846","9,937325","0"
"10.12.2018 14:08:17","0,00117785630153121","17,5","849","848","8,677596","0"
"10.12.2018 14:08:43","0,00117785630153121","23","849","848","7,159397","0"
"10.12.2018 14:09:10","0,00117785630153121","19,5","849","848","6,960335","0"
"10.12.2018 14:09:38","0,00117785630153121","18","849","848","6,598033","0"
"10.12.2018 14:10:04","0,00117785630153121","18,5","849","848","7,24685","0"
"10.12.2018 14:10:31","0,00117785630153121","16,5","849","848","8,063321","0"
"10.12.2018 14:10:57","0,00117785630153121","17,5","849","848","7,377647","0"
"10.12.2018 14:11:24","0,00117785630153121","19,5","849","848","12,26165","0"
"10.12.2018 14:11:47","0,00117785630153121","24","849","848","15,57693","0"
"10.12.2018 14:12:15","0,00117785630153121","24","849","848","6,976307","0"
"10.12.2018 14:12:43","0,00117785630153121","23","849","848","7,181239","0"
"10.12.2018 14:13:11","0,00117785630153121","19","849","848","7,526288","0"
"10.12.2018 14:13:37","0,00117785630153121","17","849","848","7,493341","0"
"10.12.2018 14:14:03","0,00117785630153121","19","849","848","13,23175","0"
"10.12.2018 14:14:30","0,00117785630153121","23","849","848","6,792667","0"
"10.12.2018 14:14:57","0,00235571260306243","30,5","849","847","7,45421","0"
"10.12.2018 14:15:23","0,00235571260306243","32,5","849","847","9,128595","0"
"10.12.2018 14:15:49","0,00117785630153121","19","849","848","8,528451","0"
"10.12.2018 14:16:16","0,00117785630153121","19","849","848","15,48153","0"
"10.12.2018 14:16:42","0,00117785630153121","18","849","848","8,238817","0"
"10.12.2018 14:17:09","0,00117785630153121","18","849","848","9,304673","0"
"10.12.2018 14:17:32","0,00117785630153121","18","849","848","13,13552","0"
"10.12.2018 14:17:59","0,00117785630153121","17,5","849","848","8,063367","0"
"10.12.2018 14:18:26","0,00117785630153121","19","849","848","31,75514","0"
"10.12.2018 14:18:53","0,00117785630153121","16,5","849","848","6,47679","0"
"10.12.2018 14:19:19","0,00117785630153121","17","849","848","5,737472","0"
"10.12.2018 14:19:45","0,00353356890459364","19","849","846","7,830736","0"
"10.12.2018 14:20:12","0,00117785630153121","18","849","848","7,31048","0"
"10.12.2018 14:20:38","0,00117785630153121","18","849","848","6,7061","0"
"10.12.2018 14:21:04","0,00117785630153121","17","849","848","6,007583","0"
"10.12.2018 14:21:30","0,00117785630153121","16,5","849","848","6,071093","0"
"10.12.2018 14:21:57","0,00117785630153121","16","849","848","6,462133","0"
"10.12.2018 14:22:23","0,00117785630153121","16,5","849","848","6,67901","0"
"10.12.2018 14:22:49","0,00117785630153121","16,5","849","848","6,160899","0"
"10.12.2018 14:23:12","0,00117785630153121","19,5","849","848","6,372682","0"
"10.12.2018 14:23:38","0,00117785630153121","16,5","849","848","17,99003","0"
"10.12.2018 14:24:05","0,0117785630153121","142,5","849","839","53,83834","0"
"10.12.2018 14:24:32","0,00588928150765607","172","849","844","178,6044","0"
"10.12.2018 14:24:59","0,0129564193168433","208,5","849","838","189,5283","0"
"10.12.2018 14:25:26","0,00824499411071849","190","849","842","171,5075","0"
"10.12.2018 14:25:53","0,0141342756183746","197,5","849","837","166,3084","0"
"10.12.2018 14:26:21","0,0141342756183746","208","849","837","170,3949","0"
"10.12.2018 14:26:48","0,0106007067137809","239,5","849","840","187,8103","0"
"10.12.2018 14:27:15","0,0141342756183746","170","849","837","183,1145","0"
"10.12.2018 14:27:42","0,00117785630153121","61","849","848","130,7332","0"
"10.12.2018 14:28:10","0,00117785630153121","18","849","848","6,265475","0"
"10.12.2018 14:28:36","0,00235571260306243","25,5","849","847","24,80717","0"
"10.12.2018 14:28:58","0,00117785630153121","22","849","848","10,98276","0"
"10.12.2018 14:29:25","0,00117785630153121","18,5","849","848","6,229682","0"
"10.12.2018 14:29:51","0,00117785630153121","20","849","848","6,513919","0"
"10.12.2018 14:30:17","0,00117785630153121","22","849","848","8,112931","0"
"10.12.2018 14:30:43","0,00117785630153121","16","849","848","5,835938","0"
"10.12.2018 14:31:10","0,00117785630153121","17","849","848","6,145692","0"
"10.12.2018 14:31:36","0,0267229254571027","832,5","711","692","626,7366","0,1913043"
"10.12.2018 14:32:02","0,378986866791745","1915,5","533","331","998,967","0"
"10.12.2018 14:32:35","0,44421906693712","2160,5","493","274","723,4089","0"
"10.12.2018 14:33:09","0,406185567010309","1633","485","288","760,6317","0"
"10.12.2018 14:33:47","0,349527665317139","381","741","482","833,5864","0,06107955"
"10.12.2018 14:34:19","0,00117785630153121","16,5","849","848","7,85407","0"
"10.12.2018 14:34:45","0,00235571260306243","29,5","849","847","7,651207","0"
"10.12.2018 14:35:08","0,00235571260306243","30,5","849","847","5,5529","0"
"10.12.2018 14:35:34","0,00235571260306243","32","849","847","7,361074","0"
"10.12.2018 14:36:00","0,00117785630153121","30,5","849","848","6,200615","0"
"10.12.2018 14:36:26","0,00117785630153121","28","849","848","9,819453","0"
"10.12.2018 14:36:53","0,00117785630153121","16","849","848","5,736361","0"
"10.12.2018 14:37:19","0,00117785630153121","29","849","848","6,009269","0"
"10.12.2018 14:37:45","0,00117785630153121","22,5","849","848","5,604044","0"
"10.12.2018 14:38:12","0,00235571260306243","22","849","847","5,833015","0"
"10.12.2018 14:38:38","0,00117785630153121","17","849","848","13,62574","0"
"10.12.2018 14:39:04","0,00117785630153121","32","849","848","25,18848","0"
"10.12.2018 14:39:30","0,00117785630153121","18,5","849","848","6,410061","0"
"10.12.2018 14:39:57","0,00117785630153121","21,5","849","848","9,221439","0"
"10.12.2018 14:40:23","0,00117785630153121","22","849","848","6,03712","0"
"10.12.2018 14:40:45","0,00117785630153121","16,5","849","848","6,254808","0"
"10.12.2018 14:41:12","0,00117785630153121","29","849","848","8,32683","0"
"10.12.2018 14:41:38","0,00117785630153121","16","849","848","9,759561","0"
"10.12.2018 14:42:04","0,00117785630153121","17","849","848","6,2039","0"
"10.12.2018 14:42:30","0,00117785630153121","17","849","848","6,844299","0"
"10.12.2018 14:42:57","0,00117785630153121","22","849","848","6,495712","0"
"10.12.2018 14:43:23","0,00117785630153121","16,5","849","848","7,04977","0"
"10.12.2018 14:43:49","0,00117785630153121","16,5","849","848","9,270479","0"
"10.12.2018 14:44:15","0,00117785630153121","26","849","848","23,94878","0"
"10.12.2018 14:44:41","0,00117785630153121","16","849","848","7,189006","0"
"10.12.2018 14:45:08","0,00117785630153121","16","849","848","5,727864","0"
"10.12.2018 14:45:34","0,00117785630153121","16","849","848","6,191623","0"
"10.12.2018 14:46:00","0,00117785630153121","16,5","849","848","6,123037","0"
"10.12.2018 14:46:23","0,00235571260306243","29","849","847","5,774683","0"
"10.12.2018 14:46:49","0,00117785630153121","24,5","849","848","6,127437","0"
"10.12.2018 14:47:15","0,00235571260306243","16","849","847","13,57346","0"
"10.12.2018 14:47:41","0,00117785630153121","21,5","849","848","7,033623","0"
"10.12.2018 14:48:08","0,00117785630153121","18,5","849","848","6,551541","0"
"10.12.2018 14:48:34","0,00117785630153121","16,5","849","848","6,510174","0"
"10.12.2018 14:49:00","0,00117785630153121","17","849","848","8,749978","0"
"10.12.2018 14:49:26","0,00235571260306243","19,5","849","847","38,0799","0"
"10.12.2018 14:49:53","0,00117785630153121","16,5","849","848","5,542185","0"
"10.12.2018 14:50:19","0,00117785630153121","16","849","848","6,525933","0"
"10.12.2018 14:50:45","0,00235571260306243","19","849","847","6,263447","0"
"10.12.2018 14:51:11","0,00117785630153121","18","849","848","6,586637","0"
"10.12.2018 14:51:38","0,00117785630153121","17,5","849","848","5,850544","0"
"17.01.2019 12:44:13","0,0259128386336867","46,5","849","827","33,30474","0"
"17.01.2019 12:45:18","0,00117785630153121","33,5","849","848","22,31454","0"
"17.01.2019 12:46:25","0,0106007067137809","35,5","849","840","26,00463","0"
"17.01.2019 12:47:35","0,00471142520612485","30","849","845","25,64474","0"
"17.01.2019 12:48:41","0,00117785630153121","51,5","849","848","54,45552","0"
"17.01.2019 12:49:44","0,00235571260306243","42,5","849","847","23,87343","0"
"17.01.2019 12:50:49","0,00235571260306243","37","849","847","27,01069","0"
"17.01.2019 12:51:56","0,00235571260306243","36","849","847","24,50812","0"
"17.01.2019 12:53:04","0,00117785630153121","38,5","849","848","25,78136","0"
"17.01.2019 12:54:09","0,00353356890459364","33,5","849","846","21,99862","0"
"17.01.2019 12:55:16","0,00235571260306243","36","849","847","26,04801","0"
"17.01.2019 12:56:24","0,00117785630153121","36,5","849","848","25,03727","0"
"17.01.2019 12:57:28","0,0294464075382803","35","849","824","23,13971","0"
"17.01.2019 12:58:30","0,0106007067137809","41,5","849","840","25,42785","0"
"17.01.2019 12:59:31","0,00117785630153121","60","849","848","55,0791","0"
"17.01.2019 13:00:39","0,0259128386336867","30,5","849","827","23,74237","0"
"17.01.2019 13:01:44","0,00353356890459364","33","849","846","27,47032","0"
"17.01.2019 13:02:51","0,0247349823321555","40","849","828","25,68802","0"
"17.01.2019 13:03:56","0,00588928150765607","55","849","844","52,27562","0"
"17.01.2019 13:05:06","0,0282685512367491","71,5","849","825","61,89365","0"
"17.01.2019 13:06:10","0,00353356890459364","50","849","846","42,12809","0"
"17.01.2019 13:07:18","0,00706713780918728","59","849","843","45,43047","0"
"17.01.2019 13:08:26","0,025","40,5","720","702","31,64051","0"
"17.01.2019 13:09:31","0,00706713780918728","54,5","849","843","40,24953","0"
"17.01.2019 13:10:37","0,00117785630153121","37,5","849","848","25,06946","0"
"17.01.2019 13:11:46","0,00235571260306243","39,5","849","847","24,82436","0"
"17.01.2019 13:12:47","0,0412249705535925","36","849","814","24,2938","0"
"17.01.2019 13:13:52","0,00353356890459364","35,5","849","846","24,81154","0"
"17.01.2019 13:14:59","0,00235571260306243","38","849","847","22,97623","0"
"17.01.2019 13:16:05","0,0341578327444052","34,5","849","820","25,14798","0"
"17.01.2019 13:17:12","0,00117785630153121","44,5","849","848","35,74831","0"
"17.01.2019 13:18:18","0,0247349823321555","46","849","828","23,1808","0"
"17.01.2019 13:19:26","0,00235571260306243","34,5","849","847","25,61252","0"
"17.01.2019 13:20:30","0,00235571260306243","36,5","849","847","59,28994","0"
"17.01.2019 13:21:38","0,0200235571260306","30,5","849","832","23,24068","0"
"17.01.2019 13:22:42","0,0247349823321555","36,5","849","828","25,24667","0"
"17.01.2019 13:23:48","0,0294464075382803","33,5","849","824","26,96235","0"
"17.01.2019 13:24:59","0,00353356890459364","33,5","849","846","25,47013","0"
"17.01.2019 13:26:04","0,00235571260306243","38,5","849","847","24,97976","0"
"17.01.2019 13:27:06","0,00706713780918728","53","849","843","71,38559","0"
"17.01.2019 13:28:08","0,00117785630153121","32,5","849","848","26,30302","0"
"17.01.2019 13:29:17","0,00235571260306243","32,5","849","847","25,23854","0"
"17.01.2019 13:30:25","0,00824499411071849","40","849","842","27,41843","0"
"17.01.2019 13:31:30","0,0094228504122497","133,5","849","841","78,6623","0"
"17.01.2019 13:32:45","0,00353356890459364","35","849","846","28,32548","0"
"17.01.2019 13:33:49","0,00117785630153121","36,5","849","848","23,68818","0"
"17.01.2019 13:34:53","0,0235294117647059","93,5","425","415","72,30175","0"
"17.01.2019 13:36:02","0,00117785630153121","37,5","849","848","22,49668","0"
"17.01.2019 13:37:08","0,00235571260306243","34","849","847","25,17676","0"
"17.01.2019 13:38:15","0,00471142520612485","35,5","849","845","24,73864","0"
"17.01.2019 13:39:21","0,00117785630153121","32,5","849","848","24,62357","0"
"17.01.2019 13:40:31","0,00889453621346887","34","787","780","26,01178","0"
"17.01.2019 13:41:34","0,00117785630153121","35,5","849","848","22,7225","0"
"17.01.2019 13:42:38","0,00353356890459364","37","849","846","53,87327","0"
"17.01.2019 13:43:44","0,0306242638398115","36,5","849","823","24,98112","0"
"17.01.2019 13:44:54","0,00117785630153121","36","849","848","23,79494","0"
"17.01.2019 13:45:59","0,00353356890459364","32","849","846","27,12665","0"
"17.01.2019 13:47:07","0,00235571260306243","42,5","849","847","33,72397","0"
"17.01.2019 13:48:11","0,00117785630153121","36,5","849","848","25,80909","0"
"17.01.2019 13:49:19","0,0353356890459364","44,5","849","819","26,02817","0"
"17.01.2019 13:50:26","0,00471142520612485","43","849","845","25,2697","0"
"17.01.2019 13:51:33","0,0172642762284197","34,5","753","740","24,32776","0"
"17.01.2019 13:52:39","0,0117785630153121","52,5","849","839","32,59454","0"
"17.01.2019 13:53:44","0,0188457008244994","35,5","849","833","23,00534","0"
"17.01.2019 13:54:52","0,0270906949352179","33","849","826","26,37822","0"
"17.01.2019 13:55:55","0,00235571260306243","31,5","849","847","24,93444","0"
"17.01.2019 13:57:06","0,00117785630153121","33","849","848","23,47189","0"
"17.01.2019 13:58:11","0,0318021201413428","35,5","849","822","27,92116","0"
"17.01.2019 13:59:19","0,00117785630153121","37","849","848","24,16761","0"
"17.01.2019 14:00:22","0,00235571260306243","35","849","847","24,45107","0"
"17.01.2019 14:01:30","0,00117785630153121","32","849","848","25,17717","0"
"17.01.2019 14:02:37","0,0223792697290931","38","849","830","23,69906","0"
"17.01.2019 14:03:44","0,00117785630153121","44,5","849","848","56,702","0"
"17.01.2019 14:04:51","0,00235571260306243","34,5","849","847","25,66498","0"
"17.01.2019 14:05:59","0,00117785630153121","42","849","848","24,11357","0"
"17.01.2019 14:07:02","0,00117785630153121","38,5","849","848","30,41328","0"
"17.01.2019 14:08:09","0,00117785630153121","33","849","848","27,54624","0"
"17.01.2019 14:09:20","0,0223792697290931","31","849","830","24,43861","0"
"17.01.2019 14:10:21","0,00353356890459364","41","849","846","44,21969","0"
"17.01.2019 14:11:28","0,00117785630153121","32","849","848","24,10605","0"
"17.01.2019 14:12:32","0,00588928150765607","44","849","844","27,82306","0"
"17.01.2019 14:13:40","0,00471142520612485","40","849","845","23,67725","0"
"17.01.2019 14:14:45","0,00706713780918728","41","849","843","54,27013","0"
"17.01.2019 14:15:52","0,0212014134275618","43","849","831","23,46287","0"
"17.01.2019 14:16:58","0,00353356890459364","38,5","849","846","26,86283","0"
"17.01.2019 14:21:00","0,00235571260306243","43,5","849","847","23,85293","0"
"17.01.2019 14:22:00","0,00117785630153121","36","849","848","25,63069","0"
"17.01.2019 14:23:00","0,00117785630153121","49,5","849","848","24,8629","0"
"17.01.2019 14:24:04","0,00353356890459364","40","849","846","25,07476","0"
"17.01.2019 14:25:07","0,00235571260306243","59,5","849","847","52,63842","0"
"17.01.2019 14:26:11","0,00471142520612485","36","849","845","27,43819","0"
"17.01.2019 14:27:13","0,0259128386336867","35,5","849","827","23,71408","0"
"17.01.2019 14:28:18","0,0235571260306243","36,5","849","829","27,51896","0"
"17.01.2019 14:29:25","0,404004711425206","34,5","849","506","22,14228","0"
"17.01.2019 14:30:56","0,375170532060027","5145,5","733","458","1535,601","0"
"17.01.2019 14:32:37","0,00471142520612485","217","849","845","280,1672","0"
"17.01.2019 14:33:46","0,016489988221437","525,5","849","835","517,8571","0"
"17.01.2019 14:37:40","0,0106007067137809","73,5","849","840","71,04826","0"
"17.01.2019 14:39:00","0,00588928150765607","48,5","849","844","23,52705","0"
"17.01.2019 14:40:03","0,00353356890459364","44,5","849","846","24,11746","0"
"17.01.2019 14:41:05","0,00117785630153121","39","849","848","24,89532","0"
"17.01.2019 14:42:10","0,00353356890459364","51","849","846","52,21828","0"
"17.01.2019 14:43:13","0,0304568527918782","42,5","591","573","75,75777","0"
"17.01.2019 14:44:17","0,00117785630153121","39,5","849","848","43,86415","0"
"17.01.2019 14:45:20","0,00235571260306243","64,5","849","847","50,60651","0"
"17.01.2019 14:46:39","0,00706713780918728","29,5","849","843","26,71244","0"
"17.01.2019 14:47:38","0,00824499411071849","46,5","849","842","43,05378","0"
"17.01.2019 14:48:44","0,00471142520612485","38,5","849","845","24,68263","0"
"17.01.2019 14:49:47","0,00471142520612485","33,5","849","845","24,77512","0"
"17.01.2019 14:50:50","0,0235571260306243","36,5","849","829","25,62978","0"
"17.01.2019 14:52:03","0,00706713780918728","38,5","849","843","26,96908","0"
"17.01.2019 14:53:04","0,00117785630153121","43","849","848","26,37268","0"
"17.01.2019 14:54:09","0,00353356890459364","42","849","846","25,35378","0"
"17.01.2019 14:55:12","0,0306242638398115","92","849","823","109,8423","0"
"17.01.2019 14:56:17","0,00117785630153121","37","849","848","25,11368","0"
"17.01.2019 14:57:24","0,00235571260306243","31","849","847","26,50091","0"
"17.01.2019 14:58:29","0,0412249705535925","47,5","849","814","51,3989","0"
"17.01.2019 14:59:34","0,00706713780918728","40","849","843","39,60233","0"
"17.01.2019 15:00:38","0,0094228504122497","34,5","849","841","26,51435","0"
"17.01.2019 15:01:39","0,00117785630153121","34","849","848","27,67129","0"
"17.01.2019 15:02:42","0,00117785630153121","35,5","849","848","24,73775","0"
"17.01.2019 15:03:48","0,00353356890459364","55,5","849","846","43,7733","0"
"17.01.2019 15:04:50","0,016489988221437","35","849","835","24,75119","0"
"17.01.2019 15:05:55","0,00235571260306243","33,5","849","847","26,8044","0"
"17.01.2019 15:06:57","0,00235571260306243","32","849","847","25,45202","0"
"17.01.2019 15:08:04","0,00235571260306243","39,5","849","847","24,22104","0"
"17.01.2019 15:09:09","0,00353356890459364","38","849","846","42,11078","0"
"17.01.2019 15:10:13","0,00471142520612485","38","849","845","27,71436","0"
"17.01.2019 15:11:13","0,0094228504122497","37,5","849","841","24,81107","0"
"17.01.2019 15:12:22","0,00353356890459364","40,5","849","846","28,51463","0"
"17.01.2019 15:13:21","0,00235571260306243","49,5","849","847","27,3641","0"
"17.01.2019 15:14:21","0,00588928150765607","98,5","849","844","114,2306","0"
"17.01.2019 15:15:25","0,00353356890459364","32","849","846","25,42757","0"
"17.01.2019 15:16:32","0,00235571260306243","33,5","849","847","25,95354","0"
"17.01.2019 15:17:38","0,016489988221437","37","849","835","25,61071","0"
"17.01.2019 15:18:40","0,0106007067137809","37,5","849","840","33,87791","0"
"17.01.2019 15:19:45","0,016489988221437","62,5","849","835","54,7887","0"
"17.01.2019 15:20:53","0,00824499411071849","41","849","842","28,848","0"
"17.01.2019 15:21:58","0,0153121319199058","35","849","836","36,42094","0"
"17.01.2019 15:23:04","0,0619946091644205","67","371","348","59,29727","0"
"17.01.2019 15:24:09","0,00235571260306243","56,5","849","847","77,7537","0"
"17.01.2019 15:25:16","0,00353356890459364","34","849","846","26,09748","0"
"17.01.2019 15:26:18","0,00353356890459364","35","849","846","25,52407","0"
"17.01.2019 15:27:21","0,00235571260306243","39,5","849","847","43,40694","0"
"17.01.2019 15:28:23","0,0094228504122497","44,5","849","841","41,03265","0"
"17.01.2019 15:29:27","0,00235571260306243","39,5","849","847","26,31727","0"
"17.01.2019 15:30:29","0,0189753320683112","41","527","517","28,26361","0"
"17.01.2019 15:31:33","0,0188457008244994","35","849","833","25,8961","0"
"17.01.2019 15:32:39","0,0188457008244994","45,5","849","833","52,60749","0"
"17.01.2019 15:33:45","0,00117785630153121","44","849","848","24,06827","0"
"17.01.2019 15:34:51","0,00235571260306243","41","849","847","22,70625","0"
"17.01.2019 15:35:56","0,00824499411071849","32,5","849","842","26,10176","0"
"17.01.2019 15:37:04","0,00588928150765607","48,5","849","844","33,33768","0"
"17.01.2019 15:38:08","0,00235571260306243","34,5","849","847","24,16874","0"
"17.01.2019 15:39:14","0,00235571260306243","36","849","847","25,93696","0"
"17.01.2019 15:40:19","0,00235571260306243","37","849","847","25,77468","0"
"17.01.2019 15:41:21","0,0094228504122497","43,5","849","841","25,23649","0"
"17.01.2019 15:42:20","0,0106007067137809","36","849","840","27,70395","0"
"17.01.2019 15:43:23","0,00235571260306243","47","849","847","53,02915","0"
"17.01.2019 15:44:35","0,00353356890459364","34","849","846","26,74046","0"
"17.01.2019 15:45:34","0,00117785630153121","36","849","848","24,15336","0"
"17.01.2019 15:46:41","0,00471142520612485","124","849","845","113,6073","0"
"17.01.2019 15:47:47","0,00235571260306243","34,5","849","847","36,49947","0"
"17.01.2019 15:48:50","0,00353356890459364","41,5","849","846","25,63648","0"
"17.01.2019 15:49:53","0,00235571260306243","53","849","847","66,80305","0"
"17.01.2019 15:50:56","0,00353356890459364","66,5","849","846","50,59542","0"
"17.01.2019 15:52:07","0,00235571260306243","32,5","849","847","24,13557","0"
"17.01.2019 15:53:10","0,0134146341463415","31,5","820","809","22,10139","0"
"17.01.2019 15:54:21","0,00117785630153121","35","849","848","22,66524","0"
"17.01.2019 15:55:19","0,00117785630153121","34,5","849","848","24,97061","0"
"17.01.2019 15:56:25","0,00353356890459364","41","849","846","83,3669","0"
"17.01.2019 15:57:30","0,00235571260306243","39,5","849","847","65,19495","0"
"17.01.2019 15:58:36","0,00117785630153121","48","849","848","49,92075","0"
"17.01.2019 15:59:43","0,00235571260306243","35,5","849","847","24,12906","0"
"17.01.2019 16:00:48","0,0376914016489988","31,5","849","817","23,38538","0"
"17.01.2019 16:01:53","0,0106007067137809","34","849","840","21,35589","0"
"17.01.2019 16:02:58","0,0106007067137809","78","849","840","72,60497","0"
"17.01.2019 16:04:04","0,00706713780918728","37,5","849","843","44,85353","0"
"17.01.2019 16:05:20","0,00235571260306243","35","849","847","24,08673","0"
"17.01.2019 16:06:22","0,00235571260306243","39,5","849","847","23,76947","0"
