"remoteudpport","minroundtrip","successrttcount","remoteip","answerreceived","averagertt","maxroundtrip"
"3478","24","5","13.107.8.2","True","32","38"
"3478","19","5","13.107.8.2","True","27","48"
"3478","23","5","13.107.8.2","True","89","184"
"3478","19","5","13.107.8.2","True","65","217"
"3478","19","5","13.107.8.2","True","24","30"
"3478","20","5","13.107.8.2","True","25","36"
"3478","19","5","13.107.8.2","True","25","40"
"3478","17","5","13.107.8.2","True","21","22"
"3478","1","4","13.107.8.2","True","98","363"
"3478","18","5","13.107.8.2","True","37","73"
"3478","19","5","13.107.8.2","True","21","24"
"3478","21","5","13.107.8.2","True","27","33"
"3478","35","5","13.107.8.2","True","57","129"
"3478","20","5","13.107.8.2","True","27","39"
"3478","20","5","13.107.8.2","True","41","122"
"3478","20","5","13.107.8.2","True","25","29"
"3478","18","5","13.107.8.2","True","28","54"
"3478","20","5","13.107.8.2","True","141","363"
"3478","19","5","13.107.8.2","True","20","22"
"3478","18","5","13.107.8.2","True","21","24"
"3478","20","5","13.107.8.2","True","23","27"
"3478","23","5","13.107.8.2","True","28","36"
"3478","21","5","13.107.8.2","True","174","287"
"3478","21","5","13.107.8.2","True","25","32"
"3478","21","5","13.107.8.2","True","23","27"
"3478","18","5","13.107.8.2","True","28","39"
"3478","20","5","13.107.8.2","True","24","30"
"3478","20","5","13.107.8.2","True","27","36"
"3478","21","5","13.107.8.2","True","22","24"
"3478","25","5","13.107.8.2","True","30","44"
"3478","21","5","13.107.8.2","True","24","26"
"3478","20","5","13.107.8.2","True","28","43"
"3478","21","5","13.107.8.2","True","26","33"
"3478","18","5","13.107.8.2","True","37","87"
"3478","18","5","13.107.8.2","True","39","71"
"3478","20","5","13.107.8.2","True","39","83"
"3478","20","5","13.107.8.2","True","42","59"
"3478","23","5","13.107.8.2","True","29","41"
"3478","19","5","13.107.8.2","True","23","33"
"3478","20","5","13.107.8.2","True","26","31"
"3478","23","5","13.107.8.2","True","44","58"
"3478","20","5","13.107.8.2","True","22","25"
"3478","21","5","13.107.8.2","True","26","31"
"3478","24","5","13.107.8.2","True","47","68"
"3478","22","5","13.107.8.2","True","31","52"
"3478","24","5","13.107.8.2","True","31","36"
"3478","34","5","13.107.8.2","True","43","58"
"3478","32","5","13.107.8.2","True","66","123"
"3478","24","5","13.107.8.2","True","53","101"
"3478","21","5","13.107.8.2","True","31","43"
"3478","44","5","13.107.8.2","True","187","420"
"3478","20","5","13.107.8.2","True","50","89"
"3478","32","5","13.107.8.2","True","53","70"
"3478","44","5","13.107.8.2","True","92","150"
"3478","20","5","13.107.8.2","True","37","71"
"3478","46","5","13.107.8.2","True","68","81"
"3478","21","5","13.107.8.2","True","25","31"
"3478","19","5","13.107.8.2","True","24","32"
"3478","19","5","13.107.8.2","True","27","51"
"3478","21","5","13.107.8.2","True","30","58"
"3478","19","5","13.107.8.2","True","51","82"
"3478","18","5","13.107.8.2","True","28","39"
"3478","19","5","13.107.8.2","True","23","25"
"3478","20","5","13.107.8.2","True","43","121"
"3478","20","5","13.107.8.2","True","33","59"
"3478","23","5","13.107.8.2","True","30","54"
"3478","20","5","13.107.8.2","True","26","36"
"3478","20","5","13.107.8.2","True","28","40"
"3478","16","5","13.107.8.2","True","118","287"
"3478","21","5","13.107.8.2","True","28","37"
"3478","20","5","13.107.8.2","True","26","37"
"3478","20","5","13.107.8.2","True","67","227"
"3478","20","5","13.107.8.2","True","28","53"
"3478","28","5","13.107.8.2","True","75","205"
"3478","19","5","13.107.8.2","True","27","39"
"3478","22","5","13.107.8.2","True","74","272"
"3478","19","5","13.107.8.2","True","23","27"
"3478","17","5","13.107.8.2","True","53","163"
"3478","21","5","13.107.8.2","True","26","29"
"3478","20","5","13.107.8.2","True","25","38"
"3478","20","5","13.107.8.2","True","33","54"
"3478","19","5","13.107.8.2","True","22","26"
"3478","20","5","13.107.8.2","True","25","31"
"3478","21","5","13.107.8.2","True","37","75"
"3478","20","5","13.107.8.2","True","26","32"
"3478","18","5","13.107.8.2","True","24","34"
"3478","25","5","13.107.8.2","True","32","46"
"3478","25","5","13.107.8.2","True","74","135"
"3478","54","5","13.107.8.2","True","111","188"
"3478","54","5","13.107.8.2","True","94","163"
"3478","88","5","13.107.8.2","True","200","335"
"3478","109","5","13.107.8.2","True","250","405"
"3478","22","5","13.107.8.2","True","31","39"
"3478","47","5","13.107.8.2","True","145","279"
"3478","19","5","13.107.8.2","True","22","27"
"3478","30","5","13.107.8.2","True","83","251"
"3478","20","5","13.107.8.2","True","24","32"
"3478","19","5","13.107.8.2","True","39","91"
"3478","18","5","13.107.8.2","True","28","51"
"3478","20","5","13.107.8.2","True","68","240"
"3478","21","5","13.107.8.2","True","28","49"
"3478","19","5","13.107.8.2","True","21","23"
"3478","21","5","13.107.8.2","True","113","470"
"3478","22","5","13.107.8.2","True","26","36"
"3478","18","5","13.107.8.2","True","32","82"
"3478","20","5","13.107.8.2","True","24","30"
"3478","21","5","13.107.8.2","True","27","45"
"3478","23","5","13.107.8.2","True","28","40"
"3478","23","5","13.107.8.2","True","27","30"
"3478","19","5","13.107.8.2","True","21","23"
"3478","19","5","13.107.8.2","True","23","26"
"3478","22","5","13.107.8.2","True","54","151"
"3478","23","5","13.107.8.2","True","24","28"
"3478","19","5","13.107.8.2","True","23","29"
"3478","21","5","13.107.8.2","True","23","25"
"3478","21","5","13.107.8.2","True","26","31"
"3478","21","5","13.107.8.2","True","32","54"
"3478","20","5","13.107.8.2","True","29","49"
"3478","21","5","13.107.8.2","True","38","66"
"3478","19","5","13.107.8.2","True","24","30"
"3478","22","5","13.107.8.2","True","27","35"
"3478","19","5","13.107.8.2","True","25","35"
"3478","23","5","13.107.8.2","True","25","32"
"3478","1","4","13.107.8.2","True","77","279"
"3478","25","5","13.107.8.2","True","57","115"
"3478","19","5","13.107.8.2","True","24","34"
"3478","52","5","13.107.8.2","True","144","237"
"3478","32","5","13.107.8.2","True","58","83"
"3478","22","5","13.107.8.2","True","45","92"
"3478","21","5","13.107.8.2","True","26","32"
"3478","21","5","13.107.8.2","True","25","29"
"3478","21","5","13.107.8.2","True","38","98"
"3478","24","5","13.107.8.2","True","25","26"
"3478","20","5","13.107.8.2","True","21","23"
"3478","19","5","13.107.8.2","True","27","32"
"3478","20","5","13.107.8.2","True","95","223"
"3478","22","5","13.107.8.2","True","26","30"
"3478","61","5","13.107.8.2","True","92","133"
"3478","24","5","13.107.8.2","True","39","68"
"3478","1","3","13.107.8.2","True","51","151"
"3478","17","5","13.107.8.2","True","23","36"
"3478","19","5","13.107.8.2","True","26","33"
"3478","19","5","13.107.8.2","True","67","239"
"3478","19","5","13.107.8.2","True","25","37"
"3478","21","5","13.107.8.2","True","25","30"
"3478","20","5","13.107.8.2","True","24","25"
"3478","20","5","13.107.8.2","True","25","32"
"3478","19","5","13.107.8.2","True","30","54"
"3478","27","5","13.107.8.2","True","38","67"
"3478","21","5","13.107.8.2","True","61","166"
"3478","49","5","13.107.8.2","True","84","121"
"3478","1","4","13.107.8.2","True","128","386"
"3478","59","2","13.107.8.2","True","200","342"
"3478","36","5","13.107.8.2","True","179","337"
"3478","24","5","13.107.8.2","True","55","96"
"3478","25","5","13.107.8.2","True","82","198"
"3478","22","5","13.107.8.2","True","29","38"
"3478","19","5","13.107.8.2","True","44","104"
"3478","27","5","13.107.8.2","True","75","178"
"3478","62","5","13.107.8.2","True","152","369"
"3478","23","5","13.107.8.2","True","139","358"
"3478","26","5","13.107.8.2","True","145","371"
"3478","52","5","13.107.8.2","True","165","450"
"3478","19","5","13.107.8.2","True","27","37"
"3478","45","5","13.107.8.2","True","188","384"
"3478","18","5","13.107.8.2","True","28","39"
"3478","22","5","13.107.8.2","True","37","64"
"3478","22","5","13.107.8.2","True","34","53"
"3478","19","5","13.107.8.2","True","26","33"
"3478","22","5","13.107.8.2","True","34","53"
"3478","193","4","13.107.8.2","True","292","380"
"3478","82","2","13.107.8.2","True","106","130"
"3478","1","5","13.107.8.2","True","78","357"
"3478","28","5","13.107.8.2","True","55","148"
"3478","26","5","13.107.8.2","True","82","281"
"3478","22","5","13.107.8.2","True","32","50"
"3478","18","5","13.107.8.2","True","69","197"
"3478","20","5","13.107.8.2","True","24","28"
"3478","79","5","13.107.8.2","True","234","432"
"3478","19","5","13.107.8.2","True","31","63"
"3478","65","5","13.107.8.2","True","141","226"
"3478","24","5","13.107.8.2","True","144","273"
"3478","21","5","13.107.8.2","True","26","36"
"3478","22","5","13.107.8.2","True","58","179"
"3478","24","5","13.107.8.2","True","28","32"
"3478","24","5","13.107.8.2","True","24","25"
"3478","23","5","13.107.8.2","True","27","31"
"3478","23","5","13.107.8.2","True","113","229"
"3478","16","4","13.107.8.2","True","103","253"
"3478","25","5","13.107.8.2","True","92","308"
"3478","19","5","13.107.8.2","True","36","58"
"3478","45","5","13.107.8.2","True","115","156"
"3478","24","5","13.107.8.2","True","29","42"
"3478","15","5","13.107.8.2","True","75","264"
"3478","29","5","13.107.8.2","True","56","138"
"3478","21","5","13.107.8.2","True","42","90"
"3478","19","5","13.107.8.2","True","43","97"
"3478","64","4","13.107.8.2","True","172","440"
"3478","19","5","13.107.8.2","True","28","34"
"3478","20","5","13.107.8.2","True","81","289"
"3478","18","5","13.107.8.2","True","24","28"
"3478","21","5","13.107.8.2","True","39","71"
"3478","23","5","13.107.8.2","True","33","61"
"3478","20","5","13.107.8.2","True","26","36"
"3478","19","5","13.107.8.2","True","46","141"
"3478","17","5","13.107.8.2","True","27","39"
"3478","20","5","13.107.8.2","True","45","111"
"3478","22","5","13.107.8.2","True","96","136"
"3478","19","5","13.107.8.2","True","26","41"
"3478","21","5","13.107.8.2","True","24","30"
"3478","24","5","13.107.8.2","True","29","33"
"3478","18","5","13.107.8.2","True","21","24"
"3478","31","5","13.107.8.2","True","129","495"
"3478","24","5","13.107.8.2","True","103","248"
"3478","38","5","13.107.8.2","True","196","502"
"3478","48","5","13.107.8.2","True","105","201"
"3478","19","5","13.107.8.2","True","81","174"
"3478","21","5","13.107.8.2","True","75","270"
"3478","22","5","13.107.8.2","True","64","206"
"3478","19","5","13.107.8.2","True","27","37"
"3478","26","5","13.107.8.2","True","105","279"
"3478","29","5","13.107.8.2","True","108","220"
"3478","19","5","13.107.8.2","True","26","33"
"3478","19","5","13.107.8.2","True","28","50"
"3478","20","5","13.107.8.2","True","36","77"
"3478","22","5","13.107.8.2","True","34","44"
"3478","25","5","13.107.8.2","True","38","54"
"3478","22","5","13.107.8.2","True","55","141"
"3478","19","5","13.107.8.2","True","24","38"
"3478","32","5","13.107.8.2","True","92","275"
"3478","18","5","13.107.8.2","True","39","61"
"3478","20","5","13.107.8.2","True","31","45"
"3478","29","5","13.107.8.2","True","115","300"
"3478","26","5","13.107.8.2","True","51","124"
"3478","23","5","13.107.8.2","True","28","35"
"3478","23","5","13.107.8.2","True","88","291"
"3478","23","5","13.107.8.2","True","24","25"
"3478","19","5","13.107.8.2","True","123","231"
"3478","126","5","13.107.8.2","True","225","363"
"3478","134","5","13.107.8.2","True","315","413"
"3478","88","5","13.107.8.2","True","220","445"
"3478","112","5","13.107.8.2","True","191","378"
"3478","26","5","13.107.8.2","True","54","101"
"3478","21","5","13.107.8.2","True","76","132"
"3478","21","5","13.107.8.2","True","125","277"
"3478","29","5","13.107.8.2","True","90","270"
"3478","28","5","13.107.8.2","True","181","513"
"3478","21","5","13.107.8.2","True","26","34"
"3478","28","5","13.107.8.2","True","57","82"
"3478","24","5","13.107.8.2","True","67","185"
"3478","28","5","13.107.8.2","True","54","79"
"3478","25","4","13.107.8.2","True","251","511"
"3478","241","5","13.107.8.2","True","331","396"
"3478","1","3","13.107.8.2","True","251","496"
"3478","28","5","13.107.8.2","True","92","215"
"3478","57","5","13.107.8.2","True","274","437"
"3478","20","5","13.107.8.2","True","106","428"
"3478","28","5","13.107.8.2","True","148","299"
"3478","1","4","13.107.8.2","True","68","125"
"3478","19","5","13.107.8.2","True","139","237"
"3478","24","5","13.107.8.2","True","49","139"
"3478","20","5","13.107.8.2","True","138","307"
"3478","25","5","13.107.8.2","True","42","86"
"3478","24","5","13.107.8.2","True","28","37"
"3478","24","5","13.107.8.2","True","68","218"
"3478","20","4","13.107.8.2","True","98","231"
"3478","31","5","13.107.8.2","True","46","65"
"3478","1","4","13.107.8.2","True","92","328"
"3478","20","5","13.107.8.2","True","25","28"
"3478","19","5","13.107.8.2","True","27","43"
"3478","20","5","13.107.8.2","True","25","34"
"3478","23","5","13.107.8.2","True","38","56"
"3478","22","5","13.107.8.2","True","50","142"
"3478","20","5","13.107.8.2","True","32","65"
"3478","23","5","13.107.8.2","True","33","37"
"3478","22","5","13.107.8.2","True","31","44"
"3478","20","5","13.107.8.2","True","28","33"
"3478","0","4","13.107.8.2","True","122","413"
"3478","23","5","13.107.8.2","True","30","48"
"3478","44","5","13.107.8.2","True","68","98"
"3478","33","5","13.107.8.2","True","204","337"
"3478","27","5","13.107.8.2","True","31","35"
"3478","24","5","13.107.8.2","True","36","45"
"3478","23","5","13.107.8.2","True","112","450"
"3478","21","5","13.107.8.2","True","39","54"
"3478","25","5","13.107.8.2","True","48","106"
"3478","22","5","13.107.8.2","True","24","27"
"3478","19","5","13.107.8.2","True","83","327"
"3478","20","5","13.107.8.2","True","32","54"
"3478","19","5","13.107.8.2","True","76","282"
"3478","22","5","13.107.8.2","True","45","117"
"3478","24","5","13.107.8.2","True","32","44"
"3478","20","5","13.107.8.2","True","25","28"
"3478","20","5","13.107.8.2","True","25","40"
"3478","19","5","13.107.8.2","True","25","33"
"3478","20","5","13.107.8.2","True","55","178"
"3478","20","5","13.107.8.2","True","23","28"
"3478","21","5","13.107.8.2","True","80","280"
"3478","20","5","13.107.8.2","True","27","38"
"3478","22","5","13.107.8.2","True","77","278"
"3478","246","5","13.107.8.2","True","324","485"
"3478","30","5","13.107.8.2","True","151","314"
"3478","24","5","13.107.8.2","True","30","35"
"3478","20","5","13.107.8.2","True","33","51"
"3478","29","5","13.107.8.2","True","125","474"
"3478","138","5","13.107.8.2","True","212","274"
"3478","1","2","13.107.8.2","True","118","236"
"3478","22","5","13.107.8.2","True","33","40"
"3478","23","5","13.107.8.2","True","34","43"
"3478","22","5","13.107.8.2","True","69","168"
"3478","22","5","13.107.8.2","True","35","63"
"3478","20","5","13.107.8.2","True","31","48"
"3478","22","5","13.107.8.2","True","26","31"
"3478","32","5","13.107.8.2","True","111","284"
"3478","22","5","13.107.8.2","True","31","48"
"3478","20","5","13.107.8.2","True","62","213"
"3478","20","5","13.107.8.2","True","33","50"
"3478","23","5","13.107.8.2","True","34","59"
"3478","24","5","13.107.8.2","True","40","97"
"3478","20","5","13.107.8.2","True","45","70"
"3478","23","5","13.107.8.2","True","28","34"
"3478","21","5","13.107.8.2","True","42","118"
"3478","19","5","13.107.8.2","True","39","66"
"3478","24","5","13.107.8.2","True","76","218"
"3478","23","5","13.107.8.2","True","86","174"
"3478","22","5","13.107.8.2","True","29","39"
"3478","21","5","13.107.8.2","True","24","28"
"3478","21","5","13.107.8.2","True","28","32"
"3478","20","5","13.107.8.2","True","23","25"
"3478","31","5","13.107.8.2","True","76","225"
"3478","20","5","13.107.8.2","True","30","39"
"3478","22","5","13.107.8.2","True","36","48"
"3478","20","5","13.107.8.2","True","31","47"
"3478","20","5","13.107.8.2","True","27","35"
"3478","21","5","13.107.8.2","True","79","283"
"3478","21","5","13.107.8.2","True","28","45"
"3478","18","5","13.107.8.2","True","21","25"
"3478","22","5","13.107.8.2","True","80","272"
"3478","20","5","13.107.8.2","True","25","30"
"3478","19","5","13.107.8.2","True","26","33"
"3478","21","5","13.107.8.2","True","56","165"
"3478","19","5","13.107.8.2","True","25","34"
"3478","19","5","13.107.8.2","True","26","44"
"3478","22","5","13.107.8.2","True","73","160"
"3478","23","5","13.107.8.2","True","93","302"
"3478","21","5","13.107.8.2","True","57","155"
"3478","20","5","13.107.8.2","True","25","32"
"3478","25","5","13.107.8.2","True","110","405"
"3478","21","5","13.107.8.2","True","128","401"
"3478","18","5","13.107.8.2","True","50","116"
"3478","25","5","13.107.8.2","True","72","227"
"3478","22","5","13.107.8.2","True","43","99"
"3478","23","5","13.107.8.2","True","29","39"
"3478","71","5","13.107.8.2","True","188","301"
"3478","112","4","13.107.8.2","True","381","507"
"3478","19","5","13.107.8.2","True","126","510"
"3478","81","5","13.107.8.2","True","222","443"
"3478","22","5","13.107.8.2","True","51","80"
"3478","22","5","13.107.8.2","True","26","32"
"3478","26","5","13.107.8.2","True","40","63"
"3478","27","5","13.107.8.2","True","31","38"
"3478","23","5","13.107.8.2","True","37","74"
"3478","18","5","13.107.8.2","True","24","30"
"3478","22","5","13.107.8.2","True","55","154"
"3478","21","5","13.107.8.2","True","27","36"
"3478","21","5","13.107.8.2","True","25","31"
"3478","21","5","13.107.8.2","True","110","381"
"3478","25","5","13.107.8.2","True","38","50"
"3478","25","5","13.107.8.2","True","30","38"
"3478","22","5","13.107.8.2","True","88","328"
"3478","21","5","13.107.8.2","True","27","33"
"3478","26","5","13.107.8.2","True","83","245"
"3478","21","5","13.107.8.2","True","85","287"
"3478","153","5","13.107.8.2","True","205","250"
"3478","20","5","13.107.8.2","True","25","36"
"3478","44","5","13.107.8.2","True","104","180"
"3478","23","5","13.107.8.2","True","32","60"
"3478","19","5","13.107.8.2","True","22","26"
"3478","26","5","13.107.8.2","True","57","100"
"3478","21","5","13.107.8.2","True","26","31"
"3478","22","5","13.107.8.2","True","43","108"
"3478","31","5","13.107.8.2","True","35","41"
"3478","35","5","13.107.8.2","True","102","207"
"3478","25","5","13.107.8.2","True","33","47"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","23","5","13.107.8.2","True","104","316"
"3478","29","5","13.107.8.2","True","92","276"
"3478","21","5","13.107.8.2","True","29","39"
"3478","21","5","13.107.8.2","True","26","35"
"3478","21","5","13.107.8.2","True","58","163"
"3478","29","5","13.107.8.2","True","89","163"
"3478","19","5","13.107.8.2","True","23","27"
"3478","22","5","13.107.8.2","True","101","408"
"3478","23","5","13.107.8.2","True","28","32"
"3478","22","5","13.107.8.2","True","25","28"
"3478","20","5","13.107.8.2","True","30","43"
"3478","21","5","13.107.8.2","True","30","52"
"3478","20","5","13.107.8.2","True","24","29"
"3478","19","5","13.107.8.2","True","25","33"
"3478","24","5","13.107.8.2","True","41","88"
"3478","27","5","13.107.8.2","True","38","60"
"3478","23","5","13.107.8.2","True","34","60"
"3478","20","5","13.107.8.2","True","71","250"
"3478","25","5","13.107.8.2","True","51","100"
"3478","22","5","13.107.8.2","True","64","219"
"3478","20","5","13.107.8.2","True","27","34"
"3478","25","5","13.107.8.2","True","76","178"
"3478","28","5","13.107.8.2","True","40","52"
"3478","17","5","13.107.8.2","True","79","307"
"3478","23","5","13.107.8.2","True","29","45"
"3478","19","5","13.107.8.2","True","53","167"
"3478","21","5","13.107.8.2","True","25","31"
"3478","42","3","13.107.8.2","True","73","117"
"3478","19","5","13.107.8.2","True","25","27"
"3478","33","5","13.107.8.2","True","90","245"
"3478","26","5","13.107.8.2","True","32","46"
"3478","24","5","13.107.8.2","True","29","36"
"3478","21","5","13.107.8.2","True","57","180"
"3478","29","5","13.107.8.2","True","107","234"
"3478","21","5","13.107.8.2","True","117","288"
"3478","154","5","13.107.8.2","True","231","414"
"3478","23","5","13.107.8.2","True","102","272"
"3478","41","5","13.107.8.2","True","76","120"
"3478","22","5","13.107.8.2","True","40","76"
"3478","30","5","13.107.8.2","True","33","38"
"3478","23","5","13.107.8.2","True","32","45"
"3478","68","5","13.107.8.2","True","178","257"
"3478","26","5","13.107.8.2","True","156","446"
"3478","30","5","13.107.8.2","True","61","170"
"3478","22","5","13.107.8.2","True","28","41"
"3478","21","5","13.107.8.2","True","51","127"
"3478","22","5","13.107.8.2","True","29","41"
"3478","18","5","13.107.8.2","True","79","281"
"3478","22","5","13.107.8.2","True","114","230"
"3478","20","5","13.107.8.2","True","31","53"
"3478","20","5","13.107.8.2","True","30","53"
"3478","33","5","13.107.8.2","True","50","68"
"3478","25","5","13.107.8.2","True","41","63"
"3478","21","5","13.107.8.2","True","48","97"
"3478","21","5","13.107.8.2","True","71","180"
"3478","19","5","13.107.8.2","True","91","189"
"3478","18","5","13.107.8.2","True","31","61"
"3478","20","4","13.107.8.2","True","61","168"
"3478","21","5","13.107.8.2","True","51","153"
"3478","19","5","13.107.8.2","True","27","35"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","19","5","13.107.8.2","True","80","279"
"3478","26","5","13.107.8.2","True","42","62"
"3478","19","5","13.107.8.2","True","70","169"
"3478","23","5","13.107.8.2","True","130","393"
"3478","24","5","13.107.8.2","True","102","261"
"3478","30","4","13.107.8.2","True","182","357"
"3478","23","5","13.107.8.2","True","37","68"
"3478","22","5","13.107.8.2","True","59","188"
"3478","26","5","13.107.8.2","True","29","38"
"3478","23","5","13.107.8.2","True","126","499"
"3478","53","5","13.107.8.2","True","123","352"
"3478","19","5","13.107.8.2","True","29","45"
"3478","23","5","13.107.8.2","True","29","38"
"3478","19","5","13.107.8.2","True","68","205"
"3478","22","5","13.107.8.2","True","39","56"
"3478","24","5","13.107.8.2","True","46","104"
"3478","18","5","13.107.8.2","True","23","25"
"3478","25","5","13.107.8.2","True","106","346"
"3478","20","5","13.107.8.2","True","28","36"
"3478","22","5","13.107.8.2","True","66","210"
"3478","21","5","13.107.8.2","True","46","118"
"3478","19","5","13.107.8.2","True","96","327"
"3478","23","5","13.107.8.2","True","30","51"
"3478","26","5","13.107.8.2","True","45","71"
"3478","1","4","13.107.8.2","True","137","359"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","19","5","13.107.8.2","True","27","36"
"3478","24","5","13.107.8.2","True","32","57"
"3478","24","5","13.107.8.2","True","35","61"
"3478","20","5","13.107.8.2","True","42","72"
"3478","24","5","13.107.8.2","True","31","41"
"3478","22","5","13.107.8.2","True","31","57"
"3478","26","5","13.107.8.2","True","69","224"
"3478","23","5","13.107.8.2","True","234","480"
"3478","32","5","13.107.8.2","True","137","423"
"3478","89","5","13.107.8.2","True","270","452"
"3478","97","5","13.107.8.2","True","169","258"
"3478","24","5","13.107.8.2","True","31","45"
"3478","1","4","13.107.8.2","True","134","276"
"3478","107","5","13.107.8.2","True","183","252"
"3478","18","5","13.107.8.2","True","65","224"
"3478","22","5","13.107.8.2","True","51","136"
"3478","22","5","13.107.8.2","True","26","40"
"3478","21","5","13.107.8.2","True","35","58"
"3478","25","5","13.107.8.2","True","38","55"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","43","1","13.107.8.2","True","43","43"
"3478","1","3","13.107.8.2","True","194","426"
"3478","26","5","13.107.8.2","True","29","33"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","1","5","13.107.8.2","True","1","3"
"3478","19","5","13.107.8.2","True","28","44"
"3478","162","3","13.107.8.2","True","167","176"
"3478","419","1","13.107.8.2","True","419","419"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","0","4","13.107.8.2","False","0","1"
"3478","1","5","13.107.8.2","True","1","2"
"3478","0","5","13.107.8.2","True","0","1"
"3478","1","5","13.107.8.2","True","54","235"
"3478","0","5","13.107.8.2","True","1","3"
"3478","1","5","13.107.8.2","True","1","1"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","1","5","13.107.8.2","True","2","4"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","0","5","13.107.8.2","False","1","1"
"3478","0","5","13.107.8.2","True","1","1"
"3478","2","4","13.107.8.2","True","249","448"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","1","5","13.107.8.2","True","43","208"
"3478","151","4","13.107.8.2","True","245","373"
"3478","1","5","13.107.8.2","False","1","1"
"3478","1","5","13.107.8.2","True","1","1"
"3478","29","3","13.107.8.2","True","254","429"
"3478","1","4","13.107.8.2","False","1","1"
"3478","0","5","13.107.8.2","True","0","1"
"3478","1","5","13.107.8.2","True","2","3"
"3478","1","5","13.107.8.2","True","1","3"
"3478","1","5","13.107.8.2","True","1","1"
"3478","78","1","13.107.8.2","True","78","78"
"3478","22","5","13.107.8.2","True","30","39"
"3478","20","5","13.107.8.2","True","24","27"
"3478","27","5","13.107.8.2","True","42","60"
"3478","20","5","13.107.8.2","True","22","26"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","1","4","13.107.8.2","True","112","273"
"3478","187","1","13.107.8.2","True","187","187"
"3478","24","5","13.107.8.2","True","33","47"
"3478","23","5","13.107.8.2","True","29","39"
"3478","26","5","13.107.8.2","True","79","234"
"3478","22","5","13.107.8.2","True","30","45"
"3478","1","4","13.107.8.2","True","97","227"
"3478","24","5","13.107.8.2","True","58","169"
"3478","22","5","13.107.8.2","True","186","452"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
